Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.049375     0.000     0.000    96.532    24.477       0b0    20190411T162833629541
  120      -4.6758      0.61        1.25    0.048387     0.025     0.063    96.631    24.477       0b0    20190411T162834583601
  110      -4.2850      0.00        0.00    0.044269     0.029     0.063    96.795    24.477       0b0    20190411T162835539715
  100      -3.8950      0.00        0.00    0.040175     0.025     0.063    96.951    24.509       0b0    20190411T162836494578
   90      -3.5063      0.00        0.00    0.036050     0.025     0.063    97.261    24.509       0b0    20190411T162837448764
   80      -3.1171      0.57        1.25    0.031938     0.000     0.000    97.601    24.509       0b0    20190411T162838403789
   70      -2.7272      0.50        1.25    0.027813     0.000     0.000    98.058    24.477       0b0    20190411T162839357983
   60      -2.3350      0.00        0.00    0.023650     0.031     0.063    98.732    24.477       0b0    20190411T162840313975
   50      -1.9450      0.00        0.00    0.019531     0.031     0.063    99.584    24.477       0b0    20190411T162841269545
   40      -1.5550      0.00        0.00    0.015425     0.025     0.063   100.810    24.477       0b0    20190411T162842223940
   30      -1.1650      0.00        0.00    0.011313     0.000     0.000   102.983    24.477       0b0    20190411T162843177785
   20      -0.7762      0.00        0.00    0.007244     0.019     0.062   107.161    24.445       0b0    20190411T162844135198
   10      -0.3862      0.00        0.00    0.003094     0.031     0.063   124.848    24.445       0b0    20190411T162845090558
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.445       0b0    20190411T162846046038
