Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.083000     0.000     0.000    57.575    23.557    0b1001    20190603T123925021071
  120      -4.6751      0.38        1.25    0.081187     0.000     0.000    57.584    23.557    0b1001    20190603T123925979545
  110      -4.2850      0.00        0.00    0.074500     0.000     0.000    57.517    23.557    0b1001    20190603T123926937028
  100      -3.8963      0.00        0.00    0.067919     0.029     0.063    57.366    23.589    0b1001    20190603T123927891127
   90      -3.5076      0.37        1.25    0.061313     0.000     0.000    57.209    23.589    0b1001    20190603T123928845264
   80      -3.1187      0.00        0.00    0.054750     0.000     0.000    56.963    23.589    0b1001    20190603T123929798739
   70      -2.7288      0.00        0.00    0.048150     0.031     0.063    56.672    23.589    0b1001    20190603T123930754088
   60      -2.3375      0.00        0.00    0.041531     0.031     0.063    56.283    23.589    0b1001    20190603T123931707198
   50      -1.9475      0.00        0.00    0.034938     0.000     0.000    55.742    23.589    0b1001    20190603T123932662556
   40      -1.5576      0.37        1.25    0.028375     0.000     0.000    54.894    23.589    0b1001    20190603T123933619792
   30      -1.1687      0.00        0.00    0.021813     0.000     0.000    53.582    23.589    0b1001    20190603T123934577144
   20      -0.7790      0.50        1.25    0.015250     0.000     0.000    51.082    23.589    0b1001    20190603T123935538919
   10      -0.3900      0.00        0.00    0.008688     0.000     0.000    44.892    23.621    0b1001    20190603T123936500922
    0      -0.0000      0.00        0.00    0.002125     0.000     0.000    -0.000    23.589    0b1001    20190603T123937461256
