Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.060750     0.000     0.000    78.601    30.311       0b0    20190612T110811035864
  120      -4.6150      0.00        0.00    0.059044     0.029     0.063    78.162    30.311       0b0    20190612T110812002768
  110      -4.2299      0.38        1.25    0.055000     0.000     0.000    76.907    30.279       0b0    20190612T110812974485
  100      -3.8450      0.00        0.00    0.050938     0.000     0.000    75.485    30.311       0b0    20190612T110813938797
   90      -3.4600      0.00        0.00    0.046875     0.000     0.000    73.813    30.279       0b0    20190612T110814899280
   80      -3.0759      0.57        1.25    0.042869     0.019     0.063    71.751    30.279       0b0    20190612T110815858934
   70      -2.6904      0.57        1.25    0.038813     0.000     0.000    69.317    30.279       0b0    20190612T110816818624
   60      -2.3031      0.62        1.25    0.034750     0.000     0.000    66.277    30.279       0b0    20190612T110817775146
   50      -1.9187      0.00        0.00    0.030750     0.000     0.000    62.398    30.247       0b0    20190612T110818735375
   40      -1.5337      0.00        0.00    0.026688     0.000     0.000    57.471    30.247       0b0    20190612T110819696492
   30      -1.1487      0.00        0.00    0.022687     0.000     0.000    50.634    30.279       0b0    20190612T110820654155
   20      -0.7649      0.37        1.25    0.018687     0.000     0.000    40.930    30.247       0b0    20190612T110821612663
   10      -0.3800      0.00        0.00    0.014650     0.031     0.063    25.939    30.247       0b0    20190612T110822570947
    0      -0.0000      0.00        0.00    0.010625     0.000     0.000    -0.000    30.247       0b0    20190612T110823529692
