Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.050706     0.029     0.063    94.466    25.111     0b111    20190523T122716927345
  120      -4.6600      0.00        0.00    0.048919     0.029     0.063    95.260    25.111     0b111    20190523T122717884448
  110      -4.2700      0.00        0.00    0.043613     0.025     0.063    97.908    25.111     0b111    20190523T122718843670
  100      -3.8813      0.00        0.00    0.038281     0.031     0.063   101.388    25.111     0b111    20190523T122719803442
   90      -3.4926      0.37        1.25    0.033000     0.000     0.000   105.837    25.143     0b111    20190523T122720760931
   80      -3.1038      0.00        0.00    0.027687     0.000     0.000   112.099    25.143     0b111    20190523T122721717648
   70      -2.7150      0.00        0.00    0.022375     0.000     0.000   121.341    25.111     0b111    20190523T122722678243
   60      -2.3237      0.00        0.00    0.017063     0.000     0.000   136.190    25.111     0b111    20190523T122723636869
   50      -1.9363      0.00        0.00    0.011813     0.000     0.000   163.915    25.111     0b111    20190523T122724595355
   40      -1.5488      0.00        0.00    0.006500     0.000     0.000   238.269    25.111     0b111    20190523T122725554806
   30      -1.1609      0.57        1.25    0.001262     0.025     0.062   919.505    25.079     0b111    20190523T122726513711
   20      -0.7737      0.00        0.00    0.000000     0.000     0.000     1.000    25.111     0b111    20190523T122727474171
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    25.111     0b111    20190523T122728433787
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.111     0b111    20190523T122729391223
