Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7953      0.50        1.25    0.064125     0.000     0.000    74.780    24.192     0b111    20191209T180121764498
  120      -4.5262      0.00        0.00    0.060437     0.000     0.000    74.891    24.192     0b111    20191209T180122720764
  110      -4.1487      0.00        0.00    0.055263     0.025     0.063    75.074    24.192     0b111    20191209T180123677011
  100      -3.7721      0.57        1.25    0.050125     0.000     0.000    75.254    24.160     0b111    20191209T180124635840
   90      -3.3950      0.00        0.00    0.045000     0.000     0.000    75.444    24.192     0b111    20191209T180125592346
   80      -3.0188      0.00        0.00    0.039875     0.000     0.000    75.705    24.192     0b111    20191209T180126547304
   70      -2.6412      0.00        0.00    0.034744     0.019     0.063    76.021    24.160     0b111    20191209T180127504708
   60      -2.2612      0.00        0.00    0.029562     0.000     0.000    76.490    24.192     0b111    20191209T180128463637
   50      -1.8850      0.00        0.00    0.024438     0.000     0.000    77.136    24.192     0b111    20191209T180129422013
   40      -1.5087      0.00        0.00    0.019313     0.000     0.000    78.123    24.192     0b111    20191209T180130378270
   30      -1.1312      0.00        0.00    0.014206     0.029     0.063    79.630    24.160     0b111    20191209T180131335338
   20      -0.7538      0.00        0.00    0.009125     0.000     0.000    82.603    24.192     0b111    20191209T180132292098
   10      -0.3775      0.00        0.00    0.004000     0.000     0.000    94.375    24.160     0b111    20191209T180133249807
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.160     0b111    20191209T180134208435
