Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7863      0.00        0.00    0.062725     0.031     0.063    76.305    24.223    0b1111    20190523T115128649732
  120      -4.5400      0.00        0.00    0.059075     0.025     0.063    76.851    24.223    0b1111    20190523T115129610089
  110      -4.1600      0.00        0.00    0.053500     0.000     0.000    77.757    24.223    0b1111    20190523T115130580213
  100      -3.7817      0.61        1.25    0.047975     0.031     0.063    78.828    24.255    0b1111    20190523T115131548803
   90      -3.4037      0.00        0.00    0.042431     0.019     0.063    80.218    24.223    0b1111    20190523T115132507867
   80      -3.0250      0.00        0.00    0.036862     0.025     0.063    82.062    24.223    0b1111    20190523T115133463766
   70      -2.6461      0.38        1.25    0.031313     0.000     0.000    84.507    24.255    0b1111    20190523T115134418638
   60      -2.2650      0.00        0.00    0.025688     0.000     0.000    88.175    24.255    0b1111    20190523T115135377112
   50      -1.8865      0.50        1.25    0.020175     0.025     0.063    93.507    24.223    0b1111    20190523T115136334603
   40      -1.5087      0.00        0.00    0.014625     0.000     0.000   103.162    24.255    0b1111    20190523T115137291461
   30      -1.1312      0.00        0.00    0.009062     0.000     0.000   124.828    24.287    0b1111    20190523T115138248213
   20      -0.7525      0.00        0.00    0.003563     0.000     0.000   211.228    24.255    0b1111    20190523T115139206301
   10      -0.3750      0.00        0.00    0.000000     0.000     0.000     1.000    24.255    0b1111    20190523T115140165249
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.255    0b1111    20190523T115141121233
