Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.068112     0.025     0.063    70.160    24.889     0b111    20190614T153218480761
  120      -4.6863      0.00        0.00    0.066812     0.000     0.000    70.140    24.921     0b111    20190614T153219446321
  110      -4.2962      0.00        0.00    0.061500     0.000     0.000    69.858    24.921     0b111    20190614T153220408229
  100      -3.9062      0.00        0.00    0.056200     0.025     0.063    69.506    24.921     0b111    20190614T153221372455
   90      -3.5175      0.00        0.00    0.050938     0.000     0.000    69.055    24.921     0b111    20190614T153222334072
   80      -3.1275      0.00        0.00    0.045625     0.000     0.000    68.548    24.921     0b111    20190614T153223300558
   70      -2.7375      0.00        0.00    0.040337     0.031     0.063    67.865    24.921     0b111    20190614T153224266391
   60      -2.3460      0.50        1.25    0.035006     0.019     0.063    67.017    24.952     0b111    20190614T153225228658
   50      -1.9550      0.00        0.00    0.029713     0.031     0.063    65.797    24.921     0b111    20190614T153226192478
   40      -1.5638      0.00        0.00    0.024425     0.025     0.063    64.023    24.921     0b111    20190614T153227156351
   30      -1.1738      0.00        0.00    0.019125     0.000     0.000    61.373    24.952     0b111    20190614T153228120126
   20      -0.7825      0.00        0.00    0.013875     0.000     0.000    56.396    24.952     0b111    20190614T153229082715
   10      -0.3925      0.00        0.00    0.008563     0.000     0.000    45.839    24.952     0b111    20190614T153230047340
    0      -0.0012      0.00        0.00    0.003250     0.000     0.000     0.385    24.921     0b111    20190614T153231009395
