Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7915      0.50        1.25    0.063644     0.029     0.062    75.286    25.872     0b111    20190605T160435442273
  120      -4.5213      0.00        0.00    0.059944     0.019     0.063    75.425    25.904     0b111    20190605T160436406305
  110      -4.1429      0.57        1.25    0.054813     0.000     0.000    75.583    25.904     0b111    20190605T160437379983
  100      -3.7663      0.00        0.00    0.049694     0.019     0.063    75.789    25.904     0b111    20190605T160438347825
   90      -3.3900      0.00        0.00    0.044575     0.025     0.063    76.052    25.935     0b111    20190605T160439308437
   80      -3.0138      0.00        0.00    0.039469     0.031     0.063    76.358    25.935     0b111    20190605T160440270383
   70      -2.6362      0.00        0.00    0.034338     0.031     0.063    76.775    25.904     0b111    20190605T160441237307
   60      -2.2575      0.00        0.00    0.029187     0.000     0.000    77.345    25.904     0b111    20190605T160442209540
   50      -1.8800      0.00        0.00    0.024075     0.025     0.063    78.089    25.935     0b111    20190605T160443175653
   40      -1.5038      0.00        0.00    0.018969     0.031     0.062    79.275    25.904     0b111    20190605T160444143660
   30      -1.1274      0.37        1.25    0.013875     0.000     0.000    81.252    25.935     0b111    20190605T160445109125
   20      -0.7500      0.00        0.00    0.008763     0.025     0.062    85.592    25.935     0b111    20190605T160446075227
   10      -0.3738      0.00        0.00    0.003681     0.019     0.063   101.528    25.935     0b111    20190605T160447041841
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.935     0b111    20190605T160448012341
