Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.079194     0.019     0.063    60.311    24.128    0b1001    20190614T104210491498
  120      -4.6213      0.00        0.00    0.076500     0.000     0.000    60.408    24.096    0b1001    20190614T104211456123
  110      -4.2350      0.00        0.00    0.069937     0.000     0.000    60.554    24.128    0b1001    20190614T104212419098
  100      -3.8500      0.00        0.00    0.063388     0.025     0.063    60.738    24.128    0b1001    20190614T104213385823
   90      -3.4650      0.00        0.00    0.056875     0.000     0.000    60.923    24.128    0b1001    20190614T104214344036
   80      -3.0800      0.00        0.00    0.050369     0.019     0.063    61.149    24.128    0b1001    20190614T104215304250
   70      -2.6943      0.61        1.25    0.043812     0.000     0.000    61.495    24.128    0b1001    20190614T104216263618
   60      -2.3073      0.50        1.25    0.037250     0.000     0.000    61.940    24.128    0b1001    20190614T104217221993
   50      -1.9213      0.00        0.00    0.030750     0.000     0.000    62.480    24.128    0b1001    20190614T104218181127
   40      -1.5363      0.00        0.00    0.024250     0.000     0.000    63.351    24.128    0b1001    20190614T104219139170
   30      -1.1513      0.00        0.00    0.017750     0.000     0.000    64.859    24.128    0b1001    20190614T104220097197
   20      -0.7663      0.00        0.00    0.011250     0.000     0.000    68.111    24.160    0b1001    20190614T104221057532
   10      -0.3813      0.00        0.00    0.004750     0.000     0.000    80.263    24.160    0b1001    20190614T104222018030
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.192    0b1001    20190614T104222977554
