Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.054312     0.000     0.000    88.055    24.635       0b0    20190617T114810427047
  120      -4.5088      0.00        0.00    0.051438     0.000     0.000    87.655    24.635       0b0    20190617T114811391730
  110      -4.1313      0.00        0.00    0.047500     0.000     0.000    86.974    24.604       0b0    20190617T114812356970
  100      -3.7563      0.00        0.00    0.043556     0.019     0.063    86.239    24.604       0b0    20190617T114813323214
   90      -3.3802      0.50        1.25    0.039613     0.025     0.063    85.333    24.604       0b0    20190617T114814289368
   80      -3.0038      0.00        0.00    0.035681     0.019     0.062    84.183    24.604       0b0    20190617T114815247715
   70      -2.6275      0.00        0.00    0.031744     0.019     0.063    82.772    24.604       0b0    20190617T114816211842
   60      -2.2488      0.00        0.00    0.027750     0.000     0.000    81.036    24.604       0b0    20190617T114817175070
   50      -1.8738      0.00        0.00    0.023869     0.019     0.063    78.502    24.604       0b0    20190617T114818144548
   40      -1.4983      0.61        1.25    0.019938     0.000     0.000    75.147    24.604       0b0    20190617T114819109617
   30      -1.1225      0.00        0.00    0.016000     0.000     0.000    70.156    24.604       0b0    20190617T114820074639
   20      -0.7475      0.00        0.00    0.012125     0.000     0.000    61.649    24.572       0b0    20190617T114821040113
   10      -0.3725      0.00        0.00    0.008188     0.000     0.000    45.496    24.572       0b0    20190617T114822004415
    0      -0.0000      0.00        0.00    0.004250     0.000     0.000    -0.000    24.604       0b0    20190617T114822967318
