Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.068956     0.029     0.063    69.192    25.967    0b1111    20190613T162223400828
  120      -4.5325      0.00        0.00    0.065375     0.000     0.000    69.331    26.030    0b1111    20190613T162224361266
  110      -4.1538      0.00        0.00    0.059750     0.000     0.000    69.519    25.999    0b1111    20190613T162225321400
  100      -3.7760      0.50        1.25    0.054125     0.000     0.000    69.764    25.999    0b1111    20190613T162226279510
   90      -3.3985      0.50        1.25    0.048500     0.000     0.000    70.072    25.999    0b1111    20190613T162227238263
   80      -3.0200      0.00        0.00    0.042875     0.000     0.000    70.437    26.030    0b1111    20190613T162228197719
   70      -2.6425      0.00        0.00    0.037306     0.019     0.063    70.833    25.999    0b1111    20190613T162229156065
   60      -2.2625      0.00        0.00    0.031625     0.000     0.000    71.542    25.999    0b1111    20190613T162230116045
   50      -1.8839      0.37        1.25    0.026044     0.029     0.062    72.335    26.030    0b1111    20190613T162231076027
   40      -1.5062      0.00        0.00    0.020438     0.000     0.000    73.700    26.062    0b1111    20190613T162232035688
   30      -1.1287      0.00        0.00    0.014813     0.000     0.000    76.203    26.030    0b1111    20190613T162232995994
   20      -0.7500      0.00        0.00    0.009250     0.000     0.000    81.081    26.030    0b1111    20190613T162233955737
   10      -0.3725      0.00        0.00    0.003656     0.031     0.063   101.880    26.030    0b1111    20190613T162234917974
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.999    0b1111    20190613T162235878115
