Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7594      0.62        1.25    0.083875     0.000     0.000    56.744    29.455    0b1001    20190612T145042904207
  120      -4.5785      0.50        1.25    0.080750     0.000     0.000    56.700    29.455    0b1001    20190612T145043867976
  110      -4.1961      0.37        1.25    0.074250     0.000     0.000    56.513    29.455    0b1001    20190612T145044832681
  100      -3.8140      0.50        1.25    0.067750     0.000     0.000    56.295    29.423    0b1001    20190612T145045792044
   90      -3.4337      0.00        0.00    0.061300     0.025     0.063    56.015    29.455    0b1001    20190612T145046749385
   80      -3.0516      0.57        1.25    0.054813     0.000     0.000    55.674    29.455    0b1001    20190612T145047707019
   70      -2.6700      0.00        0.00    0.048331     0.029     0.063    55.244    29.486    0b1001    20190612T145048667758
   60      -2.2862      0.00        0.00    0.041825     0.025     0.063    54.662    29.455    0b1001    20190612T145049625138
   50      -1.9046      0.57        1.25    0.035375     0.000     0.000    53.841    29.455    0b1001    20190612T145050581972
   40      -1.5225      0.00        0.00    0.028906     0.031     0.062    52.670    29.486    0b1001    20190612T145051543238
   30      -1.1412      0.00        0.00    0.022437     0.000     0.000    50.864    29.486    0b1001    20190612T145052500724
   20      -0.7600      0.00        0.00    0.016025     0.031     0.063    47.426    29.455    0b1001    20190612T145053458554
   10      -0.3788      0.00        0.00    0.009562     0.000     0.000    39.608    29.455    0b1001    20190612T145054416172
    0      -0.0000      0.00        0.00    0.003125     0.000     0.000    -0.000    29.455    0b1001    20190612T145055374153
