Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7847      0.50        1.25    0.073413     0.031     0.063    65.176    24.921    0b1001    20190522T155904448670
  120      -4.6585      0.50        1.25    0.071250     0.000     0.000    65.382    24.952    0b1001    20190522T155905415314
  110      -4.2687      0.00        0.00    0.064687     0.000     0.000    65.990    24.921    0b1001    20190522T155906385418
  100      -3.8813      0.00        0.00    0.058188     0.000     0.000    66.702    24.921    0b1001    20190522T155907350653
   90      -3.4937      0.00        0.00    0.051687     0.000     0.000    67.594    24.921    0b1001    20190522T155908310335
   80      -3.1050      0.00        0.00    0.045187     0.000     0.000    68.714    24.921    0b1001    20190522T155909271355
   70      -2.7164      0.38        1.25    0.038687     0.000     0.000    70.213    24.952    0b1001    20190522T155910232803
   60      -2.3263      0.00        0.00    0.032187     0.000     0.000    72.272    24.952    0b1001    20190522T155911193941
   50      -1.9375      0.00        0.00    0.025688     0.000     0.000    75.426    24.921    0b1001    20190522T155912155009
   40      -1.5498      0.50        1.25    0.019187     0.000     0.000    80.769    24.921    0b1001    20190522T155913114560
   30      -1.1613      0.00        0.00    0.012694     0.019     0.063    91.482    24.952    0b1001    20190522T155914074703
   20      -0.7725      0.00        0.00    0.006250     0.000     0.000   123.600    24.952    0b1001    20190522T155915031877
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    24.952    0b1001    20190522T155915990201
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.952    0b1001    20190522T155916946988
