Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23566     4.35583     24.92074      29.74001     28.88396    0b1111111111111111    20190605T155456735037
 2.23566     4.35583     24.95244      29.77172     28.85225    0b1111111111111111    20190605T155457155161
 2.23580     4.35500     24.98415      29.74001     28.85225    0b1111111111111111    20190605T155457575110
 2.23580     4.35583     25.14268      29.74001     28.88396    0b1111111111111111    20190605T155457993836
 2.23594     4.35667     25.07926      29.77172     28.88396    0b1111111111111111    20190605T155458413068
 2.23608     4.35500     25.17438      29.80342     28.88396    0b1111111111111111    20190605T155458834965
 2.23687     4.35750     26.82308      29.80342     28.88396    0b1111111111111111    20190605T155459256064
 2.23753     4.35917     28.59860      29.77172     28.88396    0b1111111111111111    20190605T155459677102
 2.23805     4.36000     30.78630      29.77172     28.94737    0b1111111111111111    20190605T155500097606
 2.23870     4.36167     32.78377      29.80342     28.91566    0b1111111111111111    20190605T155500517099
 2.23908     4.36250     34.65441      29.80342     28.91566    0b1111111111111111    20190605T155500936911
 2.23955     4.36250     36.17628      29.77172     28.91566    0b1111111111111111    20190605T155501356204
 2.23997     4.36417     37.50793      29.80342     28.94737    0b1111111111111111    20190605T155501776914
 2.24025     4.36500     38.77616      29.77172     28.91566    0b1111111111111111    20190605T155502197283
 2.24062     4.36583     39.91756      29.83513     28.94737    0b1111111111111111    20190605T155502616058
 2.24109     4.36583     40.90044      29.80342     28.91566    0b1111111111111111    20190605T155503035979
 2.24128     4.36583     41.81991      29.83513     28.91566    0b1111111111111111    20190605T155503455632
 2.24156     4.36750     42.64426      29.80342     28.94737    0b1111111111111111    20190605T155503876761
 2.24189     4.36583     43.56373      29.83513     28.97907    0b1111111111111111    20190605T155504295755
 2.24208     4.37000     44.32467      29.83513     28.94737    0b1111111111111111    20190605T155504714966
 2.24236     4.37083     45.02219      29.80342     28.94737    0b1111111111111111    20190605T155505135542
 2.24273     4.36917     45.56119      29.83513     28.94737    0b1111111111111111    20190605T155505554962
 2.24297     4.37083     46.25872      29.80342     28.94737    0b1111111111111111    20190605T155505975498
 2.24306     4.36917     46.70260      29.83513     28.94737    0b1111111111111111    20190605T155506395382
 2.24325     4.37167     47.27330      29.83513     28.94737    0b1111111111111111    20190605T155506815431
 2.24353     4.37167     47.81230      29.83513     28.94737    0b1111111111111111    20190605T155507235456
 2.24372     4.37167     48.38301      29.83513     28.94737    0b1111111111111111    20190605T155507655261
 2.24386     4.37083     48.98542      29.83513     28.97907    0b1111111111111111    20190605T155508074410
 2.24400     4.37417     49.52441      29.86684     28.97907    0b1111111111111111    20190605T155508495278
 2.24428     4.37333     50.03171      29.83513     28.94737    0b1111111111111111    20190605T155508915681
 2.24452     4.37250     50.44388      29.86684     28.97907    0b1111111111111111    20190605T155509334382
 2.24466     4.37583     50.79264      29.83513     28.97907    0b1111111111111111    20190605T155509753411
 2.24489     4.37417     51.14141      29.86684     28.97907    0b1111111111111111    20190605T155510172419
 2.24517     4.37500     51.52188      29.86684     28.97907    0b1111111111111111    20190605T155510592796
 2.24531     4.37833     51.87064      29.86684     28.97907    0b1111111111111111    20190605T155511013557
 2.24545     4.37750     52.15599      29.86684     28.97907    0b1111111111111111    20190605T155511432299
 2.24555     4.37667     52.47305      29.83513     29.01078    0b1111111111111111    20190605T155511852171
 2.24569     4.37833     52.75840      29.86684     28.97907    0b1111111111111111    20190605T155512272005
 2.24606     4.37833     52.94864      29.89854     28.97907    0b1111111111111111    20190605T155512691894
 2.24620     4.38083     52.50476      29.83513     29.01078    0b1111111111111111    20190605T155513110858
 2.24620     4.37833     52.53646      29.83513     29.04249    0b1111111111111111    20190605T155513529589
 2.24648     4.38000     52.66328      29.89854     28.97907    0b1111111111111111    20190605T155513949101
