Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7525      0.00        0.00    0.081919     0.029     0.062    58.015    22.892    0b1001    20190531T102242081441
  120      -4.5693      0.61        1.25    0.078775     0.031     0.062    58.004    22.860    0b1001    20190531T102243037409
  110      -4.1875      0.00        0.00    0.072350     0.031     0.062    57.878    22.860    0b1001    20190531T102243993803
  100      -3.8062      0.00        0.00    0.065937     0.000     0.000    57.725    22.892    0b1001    20190531T102244952953
   90      -3.4263      0.00        0.00    0.059531     0.031     0.063    57.554    22.892    0b1001    20190531T102245912846
   80      -3.0449      0.37        1.25    0.053125     0.000     0.000    57.315    22.923    0b1001    20190531T102246867932
   70      -2.6634      0.57        1.25    0.046713     0.031     0.063    57.016    22.923    0b1001    20190531T102247823576
   60      -2.2789      0.38        1.25    0.040250     0.000     0.000    56.618    22.892    0b1001    20190531T102248783306
   50      -1.8975      0.00        0.00    0.033863     0.025     0.063    56.035    22.923    0b1001    20190531T102249743019
   40      -1.5162      0.00        0.00    0.027437     0.000     0.000    55.262    22.923    0b1001    20190531T102250699775
   30      -1.1350      0.00        0.00    0.021025     0.031     0.063    53.983    22.923    0b1001    20190531T102251658515
   20      -0.7538      0.00        0.00    0.014688     0.000     0.000    51.319    22.923    0b1001    20190531T102252614827
   10      -0.3725      0.00        0.00    0.008250     0.000     0.000    45.152    22.923    0b1001    20190531T102253574277
    0      -0.0000      0.00        0.00    0.001875     0.000     0.000    -0.000    22.955    0b1001    20190531T102254540085
