Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7961      0.37        1.25    0.064187     0.000     0.000    74.721    24.065    0b1111    20190521T155730362275
  120      -4.7238      0.00        0.00    0.063106     0.029     0.063    74.854    24.065    0b1111    20190521T155731327295
  110      -4.3294      0.62        1.25    0.057375     0.000     0.000    75.458    24.065    0b1111    20190521T155732285649
  100      -3.9350      0.00        0.00    0.051625     0.000     0.000    76.223    24.065    0b1111    20190521T155733244321
   90      -3.5416      0.57        1.25    0.045881     0.019     0.063    77.191    24.065    0b1111    20190521T155734203308
   80      -3.1476      0.38        1.25    0.040187     0.000     0.000    78.323    24.065    0b1111    20190521T155735162094
   70      -2.7541      0.57        1.25    0.034438     0.000     0.000    79.975    24.096    0b1111    20190521T155736120966
   60      -2.3588      0.00        0.00    0.028700     0.025     0.063    82.186    24.065    0b1111    20190521T155737080764
   50      -1.9650      0.00        0.00    0.023000     0.000     0.000    85.435    24.065    0b1111    20190521T155738040536
   40      -1.5724      0.37        1.25    0.017313     0.000     0.000    90.823    24.065    0b1111    20190521T155738996491
   30      -1.1784      0.57        1.25    0.011625     0.000     0.000   101.366    24.096    0b1111    20190521T155739954385
   20      -0.7850      0.00        0.00    0.005937     0.000     0.000   132.211    24.065    0b1111    20190521T155740916838
   10      -0.3925      0.00        0.00    0.000281     0.031     0.062  1395.556    24.096    0b1111    20190521T155741875323
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1111    20190521T155742832601
