Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7613      0.00        0.00    0.090187     0.000     0.000    52.793    24.445    0b1001    20190618T164707431495
  120      -4.5325      0.00        0.00    0.086187     0.000     0.000    52.589    24.445    0b1001    20190618T164708397345
  110      -4.1538      0.00        0.00    0.079694     0.019     0.063    52.121    24.445    0b1001    20190618T164709360605
  100      -3.7763      0.00        0.00    0.073281     0.031     0.062    51.531    24.477    0b1001    20190618T164710324690
   90      -3.3988      0.00        0.00    0.066844     0.031     0.063    50.846    24.477    0b1001    20190618T164711290801
   80      -3.0200      0.00        0.00    0.060437     0.000     0.000    49.969    24.509    0b1001    20190618T164712258030
   70      -2.6414      0.38        1.25    0.054000     0.000     0.000    48.914    24.477    0b1001    20190618T164713220645
   60      -2.2612      0.00        0.00    0.047512     0.025     0.063    47.593    24.477    0b1001    20190618T164714185007
   50      -1.8843      0.61        1.25    0.041113     0.025     0.063    45.832    24.477    0b1001    20190618T164715152242
   40      -1.5075      0.00        0.00    0.034687     0.000     0.000    43.459    24.509    0b1001    20190618T164716116629
   30      -1.1300      0.00        0.00    0.028294     0.029     0.062    39.938    24.509    0b1001    20190618T164717080458
   20      -0.7525      0.00        0.00    0.021888     0.025     0.063    34.380    24.509    0b1001    20190618T164718047809
   10      -0.3750      0.00        0.00    0.015438     0.000     0.000    24.291    24.509    0b1001    20190618T164719016806
    0      -0.0000      0.00        0.00    0.009000     0.000     0.000    -0.000    24.509    0b1001    20190618T164719980670
