Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7816      0.57        1.25    0.045750     0.000     0.000   104.516    24.635       0b0    20190521T161501386474
  120      -4.7700      0.00        0.00    0.045625     0.000     0.000   104.548    24.635       0b0    20190521T161502346870
  110      -4.5220      0.61        1.25    0.043031     0.031     0.063   105.086    24.604       0b0    20190521T161503306611
  100      -4.1100      0.00        0.00    0.038750     0.000     0.000   106.065    24.635       0b0    20190521T161504268080
   90      -3.7000      0.00        0.00    0.034494     0.019     0.063   107.266    24.635       0b0    20190521T161505226450
   80      -3.2898      0.50        1.25    0.030187     0.000     0.000   108.977    24.604       0b0    20190521T161506186042
   70      -2.8788      0.00        0.00    0.025875     0.000     0.000   111.256    24.604       0b0    20190521T161507147422
   60      -2.4650      0.00        0.00    0.021563     0.000     0.000   114.319    24.604       0b0    20190521T161508105849
   50      -2.0538      0.00        0.00    0.017250     0.000     0.000   119.058    24.604       0b0    20190521T161509064505
   40      -1.6418      0.61        1.25    0.012938     0.000     0.000   126.899    24.604       0b0    20190521T161510023460
   30      -1.2300      0.00        0.00    0.008625     0.000     0.000   142.609    24.604       0b0    20190521T161510983223
   20      -0.8187      0.00        0.00    0.004331     0.029     0.063   189.033    24.604       0b0    20190521T161511953197
   10      -0.4081      0.62        1.25    0.000063     0.000     0.000  6530.000    24.572       0b0    20190521T161512921841
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.572       0b0    20190521T161513890101
