Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7809      0.57        1.25    0.064769     0.029     0.063    73.815    23.431    0b1111    20190418T101737889899
  120      -4.4937      0.00        0.00    0.060519     0.029     0.063    74.254    23.462    0b1111    20190418T101738843661
  110      -4.1175      0.00        0.00    0.055000     0.000     0.000    74.864    23.462    0b1111    20190418T101739798769
  100      -3.7434      0.57        1.25    0.049500     0.000     0.000    75.624    23.462    0b1111    20190418T101740754003
   90      -3.3687      0.00        0.00    0.044000     0.000     0.000    76.562    23.494    0b1111    20190418T101741708864
   80      -2.9937      0.00        0.00    0.038500     0.000     0.000    77.760    23.462    0b1111    20190418T101742661724
   70      -2.6178      0.50        1.25    0.033000     0.000     0.000    79.326    23.462    0b1111    20190418T101743616327
   60      -2.2409      0.57        1.25    0.027450     0.025     0.063    81.635    23.494    0b1111    20190418T101744570691
   50      -1.8663      0.00        0.00    0.022000     0.000     0.000    84.830    23.494    0b1111    20190418T101745524676
   40      -1.4918      0.61        1.25    0.016525     0.031     0.063    90.272    23.494    0b1111    20190418T101746479657
   30      -1.1175      0.00        0.00    0.011063     0.000     0.000   101.017    23.526    0b1111    20190418T101747433646
   20      -0.7425      0.00        0.00    0.005625     0.000     0.000   132.000    23.526    0b1111    20190418T101748391381
   10      -0.3687      0.00        0.00    0.000200     0.025     0.062  1843.750    23.526    0b1111    20190418T101749346951
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.494    0b1111    20190418T101750301060
