Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8070      0.61        1.25    0.073875     0.000     0.000    65.069    24.445     0b111    20190417T094845656958
  120      -4.6640      0.50        1.25    0.071938     0.000     0.000    64.834    24.477     0b111    20190417T094846615187
  110      -4.2737      0.00        0.00    0.066675     0.025     0.062    64.098    24.477     0b111    20190417T094847570293
  100      -3.8839      0.38        1.25    0.061400     0.031     0.063    63.255    24.445     0b111    20190417T094848525403
   90      -3.4950      0.00        0.00    0.056144     0.029     0.063    62.251    24.445     0b111    20190417T094849486134
   80      -3.1062      0.00        0.00    0.050875     0.000     0.000    61.057    24.445     0b111    20190417T094850443085
   70      -2.7160      0.50        1.25    0.045625     0.000     0.000    59.529    24.477     0b111    20190417T094851398225
   60      -2.3237      0.00        0.00    0.040375     0.000     0.000    57.554    24.445     0b111    20190417T094852356229
   50      -1.9350      0.00        0.00    0.035131     0.019     0.062    55.079    24.477     0b111    20190417T094853311942
   40      -1.5464      0.37        1.25    0.029875     0.000     0.000    51.762    24.477     0b111    20190417T094854268560
   30      -1.1584      0.57        1.25    0.024688     0.000     0.000    46.922    24.445     0b111    20190417T094855224997
   20      -0.7700      0.00        0.00    0.019487     0.025     0.063    39.513    24.445     0b111    20190417T094856181105
   10      -0.3813      0.00        0.00    0.014250     0.000     0.000    26.754    24.445     0b111    20190417T094857137628
    0      -0.0000      0.00        0.00    0.009000     0.000     0.000    -0.000    24.477     0b111    20190417T094858094362
