Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7800      0.00        0.00    0.074562     0.000     0.000    64.107    24.128     0b111    20190411T111000792067
  120      -4.6000      0.00        0.00    0.072000     0.000     0.000    63.889    24.160     0b111    20190411T111001750074
  110      -4.2150      0.00        0.00    0.066687     0.000     0.000    63.205    24.160     0b111    20190411T111002712068
  100      -3.8312      0.00        0.00    0.061375     0.000     0.000    62.424    24.160     0b111    20190411T111003674290
   90      -3.4478      0.50        1.25    0.056063     0.000     0.000    61.498    24.160     0b111    20190411T111004630148
   80      -3.0637      0.00        0.00    0.050756     0.019     0.063    60.362    24.192     0b111    20190411T111005587126
   70      -2.6799      0.38        1.25    0.045500     0.000     0.000    58.898    24.160     0b111    20190411T111006542434
   60      -2.2937      0.00        0.00    0.040187     0.000     0.000    57.076    24.160     0b111    20190411T111007499291
   50      -1.9113      0.00        0.00    0.034938     0.000     0.000    54.705    24.160     0b111    20190411T111008454810
   40      -1.5288      0.00        0.00    0.029700     0.025     0.063    51.473    24.160     0b111    20190411T111009410298
   30      -1.1455      0.61        1.25    0.024500     0.000     0.000    46.755    24.160     0b111    20190411T111010365532
   20      -0.7625      0.00        0.00    0.019313     0.000     0.000    39.482    24.160     0b111    20190411T111011324158
   10      -0.3800      0.00        0.00    0.014106     0.029     0.063    26.938    24.160     0b111    20190411T111012282479
    0      -0.0000      0.00        0.00    0.008887     0.025     0.063    -0.000    24.128     0b111    20190411T111013238699
