Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7775      0.00        0.00    0.069000     0.000     0.000    69.239    23.589    0b1111    20190524T153207941462
  120      -4.6665      0.50        1.25    0.067362     0.025     0.062    69.274    23.621    0b1111    20190524T153208899190
  110      -4.2762      0.00        0.00    0.061688     0.000     0.000    69.321    23.621    0b1111    20190524T153209860559
  100      -3.8875      0.00        0.00    0.056000     0.000     0.000    69.420    23.621    0b1111    20190524T153210820156
   90      -3.4988      0.00        0.00    0.050375     0.000     0.000    69.454    23.653    0b1111    20190524T153211777911
   80      -3.1100      0.00        0.00    0.044687     0.000     0.000    69.594    23.653    0b1111    20190524T153212735466
   70      -2.7200      0.00        0.00    0.039062     0.000     0.000    69.632    23.653    0b1111    20190524T153213696751
   60      -2.3286      0.37        1.25    0.033375     0.000     0.000    69.772    23.653    0b1111    20190524T153214656230
   50      -1.9387      0.00        0.00    0.027687     0.000     0.000    70.023    23.621    0b1111    20190524T153215617058
   40      -1.5500      0.00        0.00    0.022063     0.000     0.000    70.255    23.621    0b1111    20190524T153216576308
   30      -1.1613      0.00        0.00    0.016400     0.031     0.063    70.808    23.684    0b1111    20190524T153217538148
   20      -0.7721      0.57        1.25    0.010794     0.029     0.063    71.534    23.621    0b1111    20190524T153218500313
   10      -0.3838      0.00        0.00    0.005125     0.000     0.000    74.878    23.653    0b1111    20190524T153219459150
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.653    0b1111    20190524T153220417594
