Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7437      0.00        0.00    0.059313     0.000     0.000    79.979    23.621    0b1111    20190412T115003607446
  120      -4.5050      0.00        0.00    0.055744     0.019     0.063    80.816    23.621    0b1111    20190412T115004561798
  110      -4.1287      0.00        0.00    0.050125     0.000     0.000    82.369    23.653    0b1111    20190412T115005518077
  100      -3.7526      0.38        1.25    0.044562     0.000     0.000    84.210    23.653    0b1111    20190412T115006473433
   90      -3.3775      0.00        0.00    0.038994     0.019     0.063    86.616    23.684    0b1111    20190412T115007428178
   80      -3.0012      0.00        0.00    0.033419     0.029     0.063    89.807    23.684    0b1111    20190412T115008382238
   70      -2.6250      0.00        0.00    0.027825     0.025     0.063    94.340    23.684    0b1111    20190412T115009337724
   60      -2.2468      0.61        1.25    0.022237     0.025     0.062   101.034    23.684    0b1111    20190412T115010293706
   50      -1.8722      0.50        1.25    0.016687     0.000     0.000   112.195    23.684    0b1111    20190412T115011247944
   40      -1.4963      0.00        0.00    0.011112     0.025     0.063   134.646    23.684    0b1111    20190412T115012202051
   30      -1.1213      0.00        0.00    0.005562     0.000     0.000   201.573    23.684    0b1111    20190412T115013160165
   20      -0.7462      0.00        0.00    0.000063     0.000     0.000 11940.000    23.684    0b1111    20190412T115014124406
   10      -0.3712      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1111    20190412T115015080779
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1111    20190412T115016036383
