Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8125      0.00        0.00    0.076275     0.031     0.062    63.094    24.287    0b1001    20190409T185103225532
  120      -4.7625      0.00        0.00    0.075438     0.000     0.000    63.132    24.318    0b1001    20190409T185104179996
  110      -4.3662      0.00        0.00    0.068875     0.000     0.000    63.394    24.318    0b1001    20190409T185105135725
  100      -3.9694      0.63        1.25    0.062313     0.000     0.000    63.701    24.318    0b1001    20190409T185106091085
   90      -3.5735      0.50        1.25    0.055813     0.000     0.000    64.027    28.377    0b1001    20190409T185107046359
   80      -3.1763      0.00        0.00    0.049269     0.029     0.063    64.468    24.350    0b1001    20190409T185108001803
   70      -2.7787      0.00        0.00    0.042750     0.000     0.000    65.000    28.377    0b1001    20190409T185108957538
   60      -2.3795      0.61        1.25    0.036187     0.000     0.000    65.755    24.350    0b1001    20190409T185109913060
   50      -1.9831      0.62        1.25    0.029687     0.000     0.000    66.800    24.318    0b1001    20190409T185110869545
   40      -1.5862      0.00        0.00    0.023125     0.000     0.000    68.595    24.318    0b1001    20190409T185111824992
   30      -1.1894      0.62        1.25    0.016625     0.000     0.000    71.541    24.318    0b1001    20190409T185112781638
   20      -0.7925      0.00        0.00    0.010125     0.000     0.000    78.272    28.377    0b1001    20190409T185113738748
   10      -0.3950      0.00        0.00    0.003563     0.000     0.000   110.877    28.377    0b1001    20190409T185114694071
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1001    20190409T185115647679
