Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7610      0.50        1.25    0.065931     0.019     0.063    72.212    23.653     0b111    20190521T101946242024
  120      -4.5363      0.00        0.00    0.062813     0.000     0.000    72.219    23.684     0b111    20190521T101947198898
  110      -4.1562      0.00        0.00    0.057656     0.031     0.063    72.087    23.716     0b111    20190521T101948158236
  100      -3.7788      0.00        0.00    0.052500     0.000     0.000    71.976    23.684     0b111    20190521T101949117555
   90      -3.4013      0.00        0.00    0.047325     0.025     0.063    71.870    23.716     0b111    20190521T101950074202
   80      -3.0225      0.00        0.00    0.042187     0.000     0.000    71.644    23.716     0b111    20190521T101951029667
   70      -2.6444      0.62        1.25    0.037056     0.019     0.063    71.361    23.716     0b111    20190521T101951987074
   60      -2.2638      0.00        0.00    0.031875     0.000     0.000    71.020    23.716     0b111    20190521T101952957186
   50      -1.8854      0.57        1.25    0.026731     0.029     0.063    70.531    23.748     0b111    20190521T101953925418
   40      -1.5072      0.50        1.25    0.021563     0.000     0.000    69.901    23.716     0b111    20190521T101954895025
   30      -1.1287      0.00        0.00    0.016437     0.000     0.000    68.669    23.716     0b111    20190521T101955864963
   20      -0.7512      0.00        0.00    0.011375     0.000     0.000    66.044    23.716     0b111    20190521T101956835717
   10      -0.3725      0.00        0.00    0.006231     0.029     0.063    59.779    23.716     0b111    20190521T101957805354
    0      -0.0000      0.00        0.00    0.001125     0.000     0.000    -0.000    23.779     0b111    20190521T101958769959
