Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7874      0.38        1.25    0.073631     0.019     0.063    65.018    24.192     0b111    20190411T164101161160
  120      -4.7750      0.00        0.00    0.073500     0.000     0.000    64.966    24.160     0b111    20190411T164102116857
  110      -4.4225      0.00        0.00    0.068625     0.000     0.000    64.444    24.160     0b111    20190411T164103072377
  100      -4.0200      0.00        0.00    0.063100     0.031     0.063    63.708    24.192     0b111    20190411T164104028408
   90      -3.6185      0.50        1.25    0.057587     0.031     0.063    62.835    24.192     0b111    20190411T164104982778
   80      -3.2162      0.00        0.00    0.052062     0.000     0.000    61.777    24.160     0b111    20190411T164105937080
   70      -2.8125      0.00        0.00    0.046562     0.000     0.000    60.403    24.192     0b111    20190411T164106891773
   60      -2.4086      0.37        1.25    0.041063     0.000     0.000    58.658    24.192     0b111    20190411T164107847923
   50      -2.0075      0.00        0.00    0.035563     0.000     0.000    56.450    24.192     0b111    20190411T164108801909
   40      -1.6066      0.57        1.25    0.030125     0.000     0.000    53.332    24.192     0b111    20190411T164109757103
   30      -1.2063      0.00        0.00    0.024669     0.029     0.063    48.898    24.192     0b111    20190411T164110711230
   20      -0.8037      0.00        0.00    0.019250     0.000     0.000    41.753    24.192     0b111    20190411T164111668824
   10      -0.4035      0.50        1.25    0.013763     0.025     0.062    29.319    24.223     0b111    20190411T164112621729
    0      -0.0012      0.00        0.00    0.008313     0.000     0.000     0.150    24.192     0b111    20190411T164113577803
