Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7935      0.50        1.25    0.056388     0.025     0.063    85.010    32.403     0b111    20181017T184905887174
  120      -4.7812      0.00        0.00    0.056250     0.000     0.000    85.000    32.372     0b111    20181017T184906844228
  110      -4.4862      0.00        0.00    0.052125     0.000     0.000    86.067    32.372     0b111    20181017T184907801307
  100      -4.0788      0.00        0.00    0.046562     0.000     0.000    87.597    32.340     0b111    20181017T184908769885
   90      -3.6725      0.00        0.00    0.040944     0.019     0.063    89.696    32.372     0b111    20181017T184909735924
   80      -3.2663      0.00        0.00    0.035375     0.000     0.000    92.332    32.340     0b111    20181017T184910699762
   70      -2.8588      0.00        0.00    0.029762     0.025     0.063    96.052    32.308     0b111    20181017T184911666372
   60      -2.4494      0.63        1.25    0.024163     0.031     0.063   101.371    32.308     0b111    20181017T184912631325
   50      -2.0418      0.61        1.25    0.018563     0.000     0.000   109.993    32.276     0b111    20181017T184913587280
   40      -1.6350      0.00        0.00    0.012988     0.025     0.063   125.890    32.245     0b111    20181017T184914544378
   30      -1.2263      0.00        0.00    0.007412     0.031     0.063   165.430    32.245     0b111    20181017T184915501881
   20      -0.8186      0.37        1.25    0.001863     0.025     0.063   439.530    32.181     0b111    20181017T184916460135
   10      -0.4100      0.00        0.00    0.000000     0.000     0.000     1.000    32.181     0b111    20181017T184917414375
    0      -0.0025      0.00        0.00    0.000000     0.000     0.000     1.000    32.181     0b111    20181017T184918370871
