Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7863      0.00        0.00    0.073438     0.000     0.000    65.174    24.255    0b1001    20190529T132700488027
  120      -4.6603      0.50        1.25    0.071294     0.029     0.062    65.367    24.255    0b1001    20190529T132701447703
  110      -4.2708      0.61        1.25    0.064687     0.000     0.000    66.021    24.255    0b1001    20190529T132702407946
  100      -3.8825      0.00        0.00    0.058131     0.019     0.063    66.789    24.287    0b1001    20190529T132703367352
   90      -3.4937      0.00        0.00    0.051581     0.029     0.063    67.733    24.287    0b1001    20190529T132704326208
   80      -3.1056      0.63        1.25    0.045050     0.025     0.063    68.937    24.287    0b1001    20190529T132705283694
   70      -2.7169      0.63        1.25    0.038500     0.000     0.000    70.568    24.287    0b1001    20190529T132706244060
   60      -2.3263      0.00        0.00    0.031938     0.000     0.000    72.838    24.287    0b1001    20190529T132707203458
   50      -1.9375      0.00        0.00    0.025375     0.000     0.000    76.355    24.287    0b1001    20190529T132708162856
   40      -1.5488      0.00        0.00    0.018875     0.000     0.000    82.053    24.287    0b1001    20190529T132709119877
   30      -1.1613      0.00        0.00    0.012319     0.019     0.063    94.267    24.255    0b1001    20190529T132710081195
   20      -0.7713      0.00        0.00    0.005875     0.000     0.000   131.277    24.287    0b1001    20190529T132711038073
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.287    0b1001    20190529T132711999335
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1001    20190529T132712957567
