Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7600      0.00        0.00    0.069562     0.000     0.000    68.428    24.223     0b111    20190625T133615617027
  120      -4.5760      0.50        1.25    0.067063     0.000     0.000    68.235    24.255     0b111    20190625T133616580810
  110      -4.1935      0.50        1.25    0.061937     0.000     0.000    67.705    24.223     0b111    20190625T133617545634
  100      -3.8114      0.37        1.25    0.056813     0.000     0.000    67.087    24.223     0b111    20190625T133618508869
   90      -3.4303      0.50        1.25    0.051687     0.000     0.000    66.365    24.255     0b111    20190625T133619471356
   80      -3.0487      0.00        0.00    0.046562     0.000     0.000    65.477    24.255     0b111    20190625T133620435710
   70      -2.6675      0.00        0.00    0.041438     0.000     0.000    64.374    24.255     0b111    20190625T133621398446
   60      -2.2838      0.00        0.00    0.036313     0.000     0.000    62.892    24.255     0b111    20190625T133622362931
   50      -1.9020      0.61        1.25    0.031187     0.000     0.000    60.986    24.223     0b111    20190625T133623328792
   40      -1.5200      0.00        0.00    0.026062     0.000     0.000    58.321    24.255     0b111    20190625T133624292279
   30      -1.1395      0.61        1.25    0.020969     0.031     0.062    54.343    24.255     0b111    20190625T133625256004
   20      -0.7578      0.50        1.25    0.015900     0.031     0.063    47.657    24.223     0b111    20190625T133626218136
   10      -0.3775      0.00        0.00    0.010813     0.000     0.000    34.913    24.255     0b111    20190625T133627184237
    0      -0.0000      0.00        0.00    0.005687     0.000     0.000    -0.000    24.255     0b111    20190625T133628149468
