Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7925      0.00        0.00    0.039394     0.029     0.063   121.656    24.065       0b0    20190626T154748473048
  120      -4.6201      0.37        1.25    0.037562     0.000     0.000   122.998    24.065       0b0    20190626T154749438412
  110      -4.2350      0.00        0.00    0.033563     0.000     0.000   126.182    24.065       0b0    20190626T154750402423
  100      -3.8500      0.00        0.00    0.029500     0.000     0.000   130.508    24.065       0b0    20190626T154751372530
   90      -3.4662      0.00        0.00    0.025500     0.000     0.000   135.931    24.065       0b0    20190626T154752341028
   80      -3.0813      0.00        0.00    0.021494     0.019     0.062   143.356    24.065       0b0    20190626T154753313088
   70      -2.6962      0.00        0.00    0.017437     0.000     0.000   154.624    24.065       0b0    20190626T154754280945
   60      -2.3097      0.50        1.25    0.013438     0.000     0.000   171.888    24.065       0b0    20190626T154755250596
   50      -1.9239      0.37        1.25    0.009381     0.019     0.063   205.077    24.033       0b0    20190626T154756219940
   40      -1.5390      0.50        1.25    0.005375     0.000     0.000   286.326    24.065       0b0    20190626T154757192293
   30      -1.1545      0.61        1.25    0.001375     0.000     0.000   839.636    24.033       0b0    20190626T154758165094
   20      -0.7687      0.00        0.00    0.000000     0.000     0.000     1.000    24.033       0b0    20190626T154759136419
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.065       0b0    20190626T154800105131
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.033       0b0    20190626T154801066875
