Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.070750     0.000     0.000    67.385    23.843    0b1111    20190416T131709315611
  120      -4.5462      0.00        0.00    0.067488     0.025     0.062    67.364    23.843    0b1111    20190416T131710273710
  110      -4.1654      0.57        1.25    0.061937     0.000     0.000    67.251    23.843    0b1111    20190416T131711228068
  100      -3.7862      0.00        0.00    0.056375     0.000     0.000    67.162    23.874    0b1111    20190416T131712185587
   90      -3.4075      0.00        0.00    0.050875     0.000     0.000    66.978    23.843    0b1111    20190416T131713140198
   80      -3.0275      0.00        0.00    0.045312     0.000     0.000    66.814    23.843    0b1111    20190416T131714095019
   70      -2.6475      0.00        0.00    0.039813     0.000     0.000    66.499    23.811    0b1111    20190416T131715051517
   60      -2.2650      0.00        0.00    0.034250     0.000     0.000    66.131    23.843    0b1111    20190416T131716005780
   50      -1.8862      0.00        0.00    0.028750     0.000     0.000    65.609    23.843    0b1111    20190416T131716972526
   40      -1.5075      0.00        0.00    0.023231     0.029     0.063    64.891    23.843    0b1111    20190416T131717936261
   30      -1.1287      0.00        0.00    0.017725     0.031     0.062    63.681    23.843    0b1111    20190416T131718900096
   20      -0.7499      0.37        1.25    0.012250     0.000     0.000    61.214    23.843    0b1111    20190416T131719859210
   10      -0.3712      0.00        0.00    0.006750     0.000     0.000    55.000    23.843    0b1111    20190416T131720821192
    0      -0.0000      0.00        0.00    0.001250     0.000     0.000    -0.000    23.843    0b1111    20190416T131721785551
