Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7674      0.37        1.25    0.072000     0.000     0.000    66.214    23.970    0b1111    20190528T141732883920
  120      -4.7400      0.00        0.00    0.071581     0.029     0.063    66.218    23.970    0b1111    20190528T141733842838
  110      -4.3462      0.00        0.00    0.065813     0.000     0.000    66.040    23.970    0b1111    20190528T141734805204
  100      -3.9513      0.00        0.00    0.060000     0.000     0.000    65.854    23.970    0b1111    20190528T141735766478
   90      -3.5562      0.00        0.00    0.054244     0.019     0.063    65.561    23.970    0b1111    20190528T141736723112
   80      -3.1612      0.00        0.00    0.048438     0.000     0.000    65.265    23.970    0b1111    20190528T141737682025
   70      -2.7653      0.50        1.25    0.042625     0.000     0.000    64.874    24.001    0b1111    20190528T141738642174
   60      -2.3675      0.00        0.00    0.036813     0.000     0.000    64.312    24.001    0b1111    20190528T141739601916
   50      -1.9730      0.61        1.25    0.031037     0.031     0.063    63.568    24.001    0b1111    20190528T141740559655
   40      -1.5776      0.37        1.25    0.025250     0.000     0.000    62.480    24.001    0b1111    20190528T141741518134
   30      -1.1825      0.00        0.00    0.019469     0.031     0.063    60.738    24.001    0b1111    20190528T141742479329
   20      -0.7863      0.00        0.00    0.013713     0.031     0.063    57.338    24.001    0b1111    20190528T141743436583
   10      -0.3912      0.00        0.00    0.007938     0.000     0.000    49.291    24.001    0b1111    20190528T141744394822
    0      -0.0000      0.00        0.00    0.002125     0.000     0.000    -0.000    24.001    0b1111    20190528T141745352574
