Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7408      0.61        1.25    0.079938     0.000     0.000    59.306    24.952    0b1001    20191206T143144111312
  120      -4.5862      0.00        0.00    0.077313     0.000     0.000    59.321    24.952    0b1001    20191206T143145075197
  110      -4.2025      0.00        0.00    0.070875     0.000     0.000    59.295    24.952    0b1001    20191206T143146034264
  100      -3.8200      0.00        0.00    0.064450     0.025     0.062    59.271    24.952    0b1001    20191206T143146996916
   90      -3.4387      0.00        0.00    0.058063     0.000     0.000    59.225    24.952    0b1001    20191206T143147958616
   80      -3.0562      0.00        0.00    0.051625     0.000     0.000    59.201    24.952    0b1001    20191206T143148916126
   70      -2.6735      0.50        1.25    0.045237     0.025     0.062    59.099    24.952    0b1001    20191206T143149873119
   60      -2.2887      0.00        0.00    0.038756     0.019     0.063    59.055    24.952    0b1001    20191206T143150829059
   50      -1.9062      0.00        0.00    0.032375     0.000     0.000    58.880    24.952    0b1001    20191206T143151785797
   40      -1.5244      0.63        1.25    0.026000     0.000     0.000    58.630    24.952    0b1001    20191206T143152745789
   30      -1.1425      0.00        0.00    0.019588     0.031     0.063    58.328    24.952    0b1001    20191206T143153703698
   20      -0.7600      0.00        0.00    0.013238     0.025     0.063    57.413    24.921    0b1001    20191206T143154666128
   10      -0.3775      0.00        0.00    0.006813     0.000     0.000    55.413    24.921    0b1001    20191206T143155627281
    0      -0.0000      0.00        0.00    0.000488     0.025     0.062    -0.000    24.921    0b1001    20191206T143156585465
