Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7912      0.00        0.00    0.068181     0.019     0.062    70.272    23.177    0b1111    20190528T113039687527
  120      -4.7600      0.00        0.00    0.067687     0.000     0.000    70.323    23.177    0b1111    20190528T113040649310
  110      -4.3638      0.00        0.00    0.061881     0.019     0.063    70.518    23.209    0b1111    20190528T113041617422
  100      -3.9676      0.37        1.25    0.056100     0.031     0.063    70.724    23.209    0b1111    20190528T113042581245
   90      -3.5723      0.50        1.25    0.050312     0.000     0.000    71.001    23.209    0b1111    20190528T113043539994
   80      -3.1750      0.00        0.00    0.044500     0.000     0.000    71.348    23.209    0b1111    20190528T113044500330
   70      -2.7775      0.00        0.00    0.038687     0.000     0.000    71.793    23.209    0b1111    20190528T113045458074
   60      -2.3788      0.00        0.00    0.032875     0.000     0.000    72.357    23.240    0b1111    20190528T113046416070
   50      -1.9831      0.62        1.25    0.027131     0.019     0.063    73.094    23.240    0b1111    20190528T113047376580
   40      -1.5871      0.57        1.25    0.021375     0.000     0.000    74.251    23.240    0b1111    20190528T113048337418
   30      -1.1912      0.00        0.00    0.015625     0.000     0.000    76.240    23.209    0b1111    20190528T113049294234
   20      -0.7938      0.00        0.00    0.009913     0.031     0.063    80.076    23.240    0b1111    20190528T113050252890
   10      -0.3975      0.00        0.00    0.004125     0.000     0.000    96.364    23.272    0b1111    20190528T113051211339
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.240    0b1111    20190528T113052170807
