Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7910      0.50        1.25    0.066500     0.000     0.000    72.045    24.350    0b1111    20181016T143419124931
  120      -4.6516      0.57        1.25    0.064438     0.000     0.000    72.188    24.350    0b1111    20181016T143420092134
  110      -4.2625      0.00        0.00    0.058788     0.031     0.063    72.507    24.382    0b1111    20181016T143421055620
  100      -3.8739      0.37        1.25    0.053150     0.031     0.063    72.886    24.382    0b1111    20181016T143422022230
   90      -3.4864      0.38        1.25    0.047512     0.025     0.063    73.378    24.382    0b1111    20181016T143422983473
   80      -3.0987      0.00        0.00    0.041900     0.031     0.063    73.956    24.382    0b1111    20181016T143423940059
   70      -2.7109      0.57        1.25    0.036313     0.000     0.000    74.654    24.382    0b1111    20181016T143424897280
   60      -2.3200      0.00        0.00    0.030687     0.000     0.000    75.601    24.382    0b1111    20181016T143425852387
   50      -1.9325      0.00        0.00    0.025062     0.000     0.000    77.107    24.382    0b1111    20181016T143426808029
   40      -1.5450      0.00        0.00    0.019500     0.000     0.000    79.231    24.382    0b1111    20181016T143427765859
   30      -1.1585      0.50        1.25    0.013906     0.031     0.062    83.308    24.382    0b1111    20181016T143428721383
   20      -0.7700      0.00        0.00    0.008375     0.000     0.000    91.940    24.382    0b1111    20181016T143429675955
   10      -0.3830      0.61        1.25    0.002812     0.000     0.000   136.178    24.382    0b1111    20181016T143430630811
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.382    0b1111    20181016T143431586457
