Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7565      0.50        1.25    0.071556     0.019     0.063    66.472    26.855    0b1001    20190909T155353587946
  120      -4.5829      0.57        1.25    0.068562     0.000     0.000    66.842    26.855    0b1001    20190909T155354551561
  110      -4.2000      0.00        0.00    0.062063     0.000     0.000    67.674    26.855    0b1001    20190909T155355515150
  100      -3.8185      0.50        1.25    0.055625     0.000     0.000    68.647    26.886    0b1001    20190909T155356479019
   90      -3.4363      0.00        0.00    0.049181     0.019     0.063    69.869    26.855    0b1001    20190909T155357443595
   80      -3.0549      0.38        1.25    0.042687     0.000     0.000    71.564    26.855    0b1001    20190909T155358405189
   70      -2.6723      0.50        1.25    0.036250     0.000     0.000    73.717    26.886    0b1001    20190909T155359372204
   60      -2.2875      0.00        0.00    0.029756     0.019     0.063    76.875    26.886    0b1001    20190909T155400333024
   50      -1.9062      0.00        0.00    0.023313     0.000     0.000    81.769    26.918    0b1001    20190909T155401298433
   40      -1.5237      0.00        0.00    0.016894     0.029     0.063    90.196    26.855    0b1001    20190909T155402262289
   30      -1.1425      0.00        0.00    0.010475     0.031     0.063   109.069    26.886    0b1001    20190909T155403224730
   20      -0.7600      0.00        0.00    0.004087     0.031     0.063   185.933    26.886    0b1001    20190909T155404189380
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    26.886    0b1001    20190909T155405155596
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.855    0b1001    20190909T155406120070
