Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23519     4.35083     24.38174      32.24477     31.67406    0b1111111111111111    20190417T094352297191
 2.23523     4.35167     24.35003      32.24477     31.67406    0b1111111111111111    20190417T094352716423
 2.23519     4.35083     24.38174      32.24477     31.67406    0b1111111111111111    20190417T094353134390
 2.23523     4.35000     24.38174      32.24477     31.67406    0b1111111111111111    20190417T094353552651
 2.23509     4.35000     24.41344      32.24477     31.70577    0b1111111111111111    20190417T094353970375
 2.23528     4.35083     24.41344      32.24477     31.70577    0b1111111111111111    20190417T094354388599
 2.23523     4.35000     24.44515      32.24477     31.67406    0b1111111111111111    20190417T094354807842
 2.23528     4.35083     24.41344      32.27647     31.70577    0b1111111111111111    20190417T094355225714
 2.23523     4.35083     24.44515      32.24477     31.70577    0b1111111111111111    20190417T094355645086
 2.23523     4.34917     24.98415      32.27647     31.70577    0b1111111111111111    20190417T094356063158
 2.23542     4.35000     26.47432      32.27647     31.73748    0b1111111111111111    20190417T094356481942
 2.23552     4.35167     28.31325      32.27647     31.73748    0b1111111111111111    20190417T094356900185
 2.23589     4.35000     30.05707      32.27647     31.73748    0b1111111111111111    20190417T094357318698
 2.23598     4.35250     31.80089      32.30818     31.73748    0b1111111111111111    20190417T094357737421
 2.23627     4.35167     33.51300      32.30818     31.76918    0b1111111111111111    20190417T094358154911
 2.23636     4.35083     35.16170      32.30818     31.76918    0b1111111111111111    20190417T094358573955
 2.23650     4.35250     36.39822      32.27647     31.73748    0b1111111111111111    20190417T094358994064
 2.23673     4.35000     37.69816      32.27647     31.80089    0b1111111111111111    20190417T094359413392
 2.23692     4.35250     38.96639      32.30818     31.80089    0b1111111111111111    20190417T094359832158
 2.23711     4.35333     40.17121      32.30818     31.80089    0b1111111111111111    20190417T094400251673
 2.23734     4.35417     41.21750      32.30818     31.80089    0b1111111111111111    20190417T094400669240
 2.23739     4.35417     42.29550      32.30818     31.80089    0b1111111111111111    20190417T094401087736
 2.23767     4.35167     43.31008      32.30818     31.83259    0b1111111111111111    20190417T094401505282
 2.23777     4.35333     44.29296      32.33989     31.83259    0b1111111111111111    20190417T094401924964
 2.23777     4.35333     45.18072      32.30818     31.83259    0b1111111111111111    20190417T094402342607
 2.23800     4.35583     46.03678      32.33989     31.83259    0b1111111111111111    20190417T094402761846
 2.23814     4.35500     46.76601      32.33989     31.83259    0b1111111111111111    20190417T094403181326
 2.23828     4.35667     47.43183      32.33989     31.83259    0b1111111111111111    20190417T094403599833
 2.23847     4.35667     48.09765      32.33989     31.86430    0b1111111111111111    20190417T094404018852
 2.23852     4.35583     48.85859      32.33989     31.83259    0b1111111111111111    20190417T094404436178
 2.23861     4.35667     49.46100      32.33989     31.83259    0b1111111111111111    20190417T094404854317
 2.23875     4.35750     50.12682      32.33989     31.83259    0b1111111111111111    20190417T094405272693
 2.23889     4.35667     50.72923      32.33989     31.86430    0b1111111111111111    20190417T094405690660
 2.23908     4.35667     51.42676      32.33989     31.86430    0b1111111111111111    20190417T094406108150
 2.23922     4.35833     52.15599      32.37159     31.86430    0b1111111111111111    20190417T094406527000
 2.23922     4.35917     52.94864      32.37159     31.86430    0b1111111111111111    20190417T094406945353
 2.23931     4.35833     53.64616      32.37159     31.89601    0b1111111111111111    20190417T094407364390
 2.23941     4.35750     54.02663      32.33989     31.89601    0b1111111111111111    20190417T094407783139
 2.23945     4.36083     54.50222      32.37159     31.86430    0b1111111111111111    20190417T094408200379
 2.23950     4.36083     54.97781      32.33989     31.86430    0b1111111111111111    20190417T094408618963
 2.23969     4.35833     55.54851      32.37159     31.92771    0b1111111111111111    20190417T094409037470
 2.23978     4.36083     56.05580      32.37159     31.89601    0b1111111111111111    20190417T094409455711
 2.23988     4.35917     56.49968      32.37159     31.89601    0b1111111111111111    20190417T094409874593
 2.24002     4.36000     56.88015      32.37159     31.89601    0b1111111111111111    20190417T094410293216
 2.24011     4.35917     57.60938      32.37159     31.89601    0b1111111111111111    20190417T094410711805
 2.24006     4.35917     58.30691      32.37159     31.92771    0b1111111111111111    20190417T094411129679
 2.24011     4.35917     58.84591      32.37159     31.92771    0b1111111111111111    20190417T094411547310
 2.24016     4.36167     59.28979      32.37159     31.92771    0b1111111111111111    20190417T094411965965
 2.24025     4.36083     59.60685      32.37159     31.92771    0b1111111111111111    20190417T094412385083
