Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7524      0.38        1.25    0.071463     0.031     0.062    66.502    25.999    0b1111    20190613T132355714274
  120      -4.5955      0.61        1.25    0.069187     0.000     0.000    66.421    26.030    0b1111    20190613T132356671097
  110      -4.2112      0.00        0.00    0.063562     0.000     0.000    66.254    26.030    0b1111    20190613T132357628416
  100      -3.8275      0.00        0.00    0.058000     0.000     0.000    65.991    26.030    0b1111    20190613T132358586700
   90      -3.4450      0.00        0.00    0.052438     0.000     0.000    65.697    26.030    0b1111    20190613T132359550058
   80      -3.0613      0.00        0.00    0.046856     0.029     0.063    65.333    26.062    0b1111    20190613T132400511411
   70      -2.6775      0.00        0.00    0.041250     0.000     0.000    64.909    26.062    0b1111    20190613T132401470257
   60      -2.2925      0.00        0.00    0.035662     0.031     0.062    64.283    26.094    0b1111    20190613T132402427885
   50      -1.9085      0.50        1.25    0.030062     0.000     0.000    63.484    26.062    0b1111    20190613T132403386998
   40      -1.5239      0.38        1.25    0.024500     0.000     0.000    62.199    26.094    0b1111    20190613T132404347482
   30      -1.1401      0.37        1.25    0.018937     0.000     0.000    60.205    26.062    0b1111    20190613T132405304594
   20      -0.7562      0.00        0.00    0.013375     0.000     0.000    56.542    26.062    0b1111    20190613T132406261830
   10      -0.3725      0.00        0.00    0.007812     0.000     0.000    47.680    26.030    0b1111    20190613T132407219402
    0      -0.0000      0.00        0.00    0.002213     0.031     0.062    -0.000    26.030    0b1111    20190613T132408179294
