Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25323     4.40167     25.23779      28.78884     29.29613    0b1111111111111111    20190521T143015507456
 2.25333     4.40167     25.26950      28.78884     29.29613    0b1111111111111111    20190521T143015926547
 2.25338     4.40250     25.26950      28.78884     29.29613    0b1111111111111111    20190521T143016346525
 2.25323     4.40167     25.26950      28.78884     29.29613    0b1111111111111111    20190521T143016765637
 2.25333     4.40083     25.30120      28.78884     29.29613    0b1111111111111111    20190521T143017186170
 2.25347     4.40417     27.45720      28.78884     29.29613    0b1111111111111111    20190521T143017606420
 2.25361     4.40167     29.39125      28.82055     29.32784    0b1111111111111111    20190521T143018030051
 2.25380     4.40167     31.19848      28.78884     29.35954    0b1111111111111111    20190521T143018448726
 2.25394     4.40333     32.72036      28.82055     29.35954    0b1111111111111111    20190521T143018866622
 2.25408     4.40583     34.24223      28.82055     29.35954    0b1111111111111111    20190521T143019284332
 2.25441     4.40250     35.76411      28.85225     29.35954    0b1111111111111111    20190521T143019704094
 2.25455     4.40333     37.12746      28.85225     29.35954    0b1111111111111111    20190521T143020121824
 2.25459     4.40500     38.52251      28.82055     29.32784    0b1111111111111111    20190521T143020541330
 2.25473     4.40417     39.72733      28.85225     29.35954    0b1111111111111111    20190521T143020959604
 2.25497     4.40333     40.86874      28.82055     29.39125    0b1111111111111111    20190521T143021379495
 2.25511     4.40417     41.97844      28.85225     29.39125    0b1111111111111111    20190521T143021799801
 2.25516     4.40583     43.02473      28.85225     29.35954    0b1111111111111111    20190521T143022218017
 2.25525     4.40417     44.03932      28.85225     29.39125    0b1111111111111111    20190521T143022636902
 2.25558     4.40667     45.08561      28.85225     29.39125    0b1111111111111111    20190521T143023055274
 2.25563     4.40583     46.13190      28.88396     29.39125    0b1111111111111111    20190521T143023473531
 2.25577     4.40583     47.08307      28.88396     29.39125    0b1111111111111111    20190521T143023891857
 2.25581     4.40667     47.90742      28.85225     29.39125    0b1111111111111111    20190521T143024311234
 2.25609     4.40583     48.76347      28.88396     29.35954    0b1111111111111111    20190521T143024731538
 2.25614     4.40583     49.65124      28.88396     29.39125    0b1111111111111111    20190521T143025151153
 2.25623     4.40750     50.28535      28.88396     29.39125    0b1111111111111111    20190521T143025571652
 2.25628     4.40750     51.04629      28.85225     29.39125    0b1111111111111111    20190521T143025992241
 2.25633     4.40833     51.68041      28.88396     29.39125    0b1111111111111111    20190521T143026411200
 2.25647     4.40833     52.31452      28.85225     29.39125    0b1111111111111111    20190521T143026829707
 2.25652     4.40667     52.91693      28.88396     29.42295    0b1111111111111111    20190521T143027248959
 2.25666     4.40917     53.61446      28.91566     29.42295    0b1111111111111111    20190521T143027668260
 2.25675     4.40750     54.12175      28.88396     29.42295    0b1111111111111111    20190521T143028088692
 2.25680     4.41000     54.72416      28.88396     29.42295    0b1111111111111111    20190521T143028509742
 2.25689     4.40750     55.23145      28.88396     29.42295    0b1111111111111111    20190521T143028928351
 2.25698     4.40750     55.73874      28.88396     29.39125    0b1111111111111111    20190521T143029348177
 2.25703     4.41000     56.21433      28.88396     29.39125    0b1111111111111111    20190521T143029768464
 2.25717     4.40750     56.68992      28.88396     29.42295    0b1111111111111111    20190521T143030188048
 2.25713     4.41000     57.10209      28.91566     29.39125    0b1111111111111111    20190521T143030607526
 2.25741     4.41000     57.51427      28.88396     29.45466    0b1111111111111111    20190521T143031027676
 2.25736     4.40917     57.98985      28.91566     29.42295    0b1111111111111111    20190521T143031447518
 2.25755     4.41083     58.27521      28.88396     29.45466    0b1111111111111111    20190521T143031867810
 2.25755     4.41250     58.75079      28.91566     29.45466    0b1111111111111111    20190521T143032288877
 2.25773     4.40917     59.13126      28.88396     29.42295    0b1111111111111111    20190521T143032709904
 2.25773     4.41000     59.48003      28.88396     29.42295    0b1111111111111111    20190521T143033129238
 2.25778     4.41000     59.86049      28.88396     29.42295    0b1111111111111111    20190521T143033548853
 2.25792     4.41250     60.17755      28.91566     29.42295    0b1111111111111111    20190521T143033969115
