Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.063187     0.000     0.000    75.668    22.892    0b1111    20190626T111939844701
  120      -4.5063      0.00        0.00    0.059125     0.000     0.000    76.216    22.923    0b1111    20190626T111940812275
  110      -4.1300      0.00        0.00    0.053625     0.000     0.000    77.016    22.892    0b1111    20190626T111941776619
  100      -3.7544      0.62        1.25    0.048125     0.000     0.000    78.013    22.955    0b1111    20190626T111942739761
   90      -3.3788      0.00        0.00    0.042625     0.000     0.000    79.267    22.923    0b1111    20190626T111943704886
   80      -3.0025      0.00        0.00    0.037125     0.000     0.000    80.875    22.923    0b1111    20190626T111944669919
   70      -2.6275      0.00        0.00    0.031625     0.000     0.000    83.083    22.923    0b1111    20190626T111945633205
   60      -2.2488      0.00        0.00    0.026125     0.000     0.000    86.077    22.955    0b1111    20190626T111946596435
   50      -1.8738      0.00        0.00    0.020663     0.031     0.063    90.684    22.955    0b1111    20190626T111947562299
   40      -1.4987      0.00        0.00    0.015188     0.000     0.000    98.683    22.955    0b1111    20190626T111948527004
   30      -1.1237      0.00        0.00    0.009700     0.025     0.063   115.851    22.955    0b1111    20190626T111949490501
   20      -0.7488      0.00        0.00    0.004312     0.000     0.000   173.623    22.987    0b1111    20190626T111950454768
   10      -0.3740      0.50        1.25    0.000000     0.000     0.000     1.000    22.955    0b1111    20190626T111951417361
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    22.955    0b1111    20190626T111952381719
