Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7450      0.00        0.00    0.075562     0.000     0.000    62.796    24.128    0b1001    20190626T132607510060
  120      -4.4325      0.00        0.00    0.070225     0.031     0.063    63.119    24.160    0b1001    20190626T132608475156
  110      -4.0616      0.57        1.25    0.064000     0.000     0.000    63.463    24.160    0b1001    20190626T132609435137
  100      -3.6928      0.50        1.25    0.057750     0.000     0.000    63.944    24.160    0b1001    20190626T132610396975
   90      -3.3237      0.00        0.00    0.051556     0.019     0.062    64.468    24.160    0b1001    20190626T132611360861
   80      -2.9550      0.00        0.00    0.045325     0.025     0.063    65.196    24.192    0b1001    20190626T132612323205
   70      -2.5851      0.38        1.25    0.039125     0.000     0.000    66.073    24.160    0b1001    20190626T132613288275
   60      -2.2138      0.00        0.00    0.032925     0.025     0.063    67.236    24.160    0b1001    20190626T132614255000
   50      -1.8450      0.00        0.00    0.026725     0.031     0.063    69.036    24.160    0b1001    20190626T132615217547
   40      -1.4750      0.00        0.00    0.020563     0.000     0.000    71.733    24.160    0b1001    20190626T132616183658
   30      -1.1062      0.00        0.00    0.014375     0.000     0.000    76.957    24.160    0b1001    20190626T132617144656
   20      -0.7362      0.00        0.00    0.008250     0.000     0.000    89.242    24.192    0b1001    20190626T132618111529
   10      -0.3675      0.00        0.00    0.002125     0.000     0.000   172.941    24.192    0b1001    20190626T132619075363
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.160    0b1001    20190626T132620039218
