Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7775      0.00        0.00    0.075263     0.025     0.062    63.478    24.794    0b1111    20190614T135828659273
  120      -4.6538      0.00        0.00    0.073375     0.000     0.000    63.424    24.762    0b1111    20190614T135829622959
  110      -4.2638      0.00        0.00    0.067681     0.019     0.062    62.998    24.794    0b1111    20190614T135830583188
  100      -3.8754      0.57        1.25    0.061937     0.000     0.000    62.569    24.762    0b1111    20190614T135831544836
   90      -3.4875      0.00        0.00    0.056206     0.029     0.063    62.048    24.794    0b1111    20190614T135832508293
   80      -3.1000      0.00        0.00    0.050500     0.000     0.000    61.386    24.794    0b1111    20190614T135833471905
   70      -2.7113      0.00        0.00    0.044812     0.000     0.000    60.502    24.826    0b1111    20190614T135834434832
   60      -2.3201      0.38        1.25    0.039062     0.000     0.000    59.395    24.826    0b1111    20190614T135835398149
   50      -1.9325      0.00        0.00    0.033375     0.000     0.000    57.903    24.826    0b1111    20190614T135836360710
   40      -1.5449      0.37        1.25    0.027687     0.000     0.000    55.797    24.826    0b1111    20190614T135837323371
   30      -1.1562      0.00        0.00    0.022050     0.025     0.063    52.438    24.826    0b1111    20190614T135838286436
   20      -0.7687      0.00        0.00    0.016406     0.031     0.063    46.857    24.826    0b1111    20190614T135839246963
   10      -0.3813      0.00        0.00    0.010750     0.000     0.000    35.465    24.826    0b1111    20190614T135840211825
    0      -0.0000      0.00        0.00    0.005062     0.000     0.000    -0.000    24.857    0b1111    20190614T135841174658
