Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.062250     0.000     0.000    76.908    23.811     0b111    20191209T134420000488
  120      -4.7275      0.00        0.00    0.061375     0.000     0.000    77.026    23.779     0b111    20191209T134420961214
  110      -4.3325      0.00        0.00    0.056000     0.000     0.000    77.366    23.811     0b111    20191209T134421916075
  100      -3.9387      0.00        0.00    0.050625     0.000     0.000    77.802    23.779     0b111    20191209T134422872773
   90      -3.5450      0.00        0.00    0.045206     0.029     0.062    78.418    23.779     0b111    20191209T134423834253
   80      -3.1513      0.00        0.00    0.039813     0.000     0.000    79.152    23.811     0b111    20191209T134424794491
   70      -2.7564      0.37        1.25    0.034438     0.000     0.000    80.040    23.811     0b111    20191209T134425754599
   60      -2.3600      0.00        0.00    0.029056     0.019     0.063    81.222    23.811     0b111    20191209T134426712772
   50      -1.9663      0.00        0.00    0.023669     0.029     0.063    83.074    23.779     0b111    20191209T134427674069
   40      -1.5725      0.00        0.00    0.018313     0.000     0.000    85.870    23.811     0b111    20191209T134428634216
   30      -1.1788      0.00        0.00    0.012938     0.000     0.000    91.111    23.779     0b111    20191209T134429593570
   20      -0.7850      0.00        0.00    0.007619     0.019     0.063   103.035    23.811     0b111    20191209T134430550810
   10      -0.3912      0.00        0.00    0.002250     0.000     0.000   173.889    23.811     0b111    20191209T134431512304
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.811     0b111    20191209T134432474029
