Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.058006     0.019     0.063    82.297    23.811       0b0    20190521T125221157771
  120      -4.6812      0.00        0.00    0.057000     0.000     0.000    82.127    23.811       0b0    20190521T125222116334
  110      -4.2900      0.00        0.00    0.052875     0.000     0.000    81.135    23.811       0b0    20190521T125223074332
  100      -3.8985      0.50        1.25    0.048688     0.000     0.000    80.072    23.811       0b0    20190521T125224034800
   90      -3.5080      0.61        1.25    0.044556     0.019     0.063    78.732    23.811       0b0    20190521T125224992925
   80      -3.1175      0.00        0.00    0.040381     0.019     0.063    77.202    23.811       0b0    20190521T125225953559
   70      -2.7268      0.61        1.25    0.036250     0.000     0.000    75.221    23.779       0b0    20190521T125226916790
   60      -2.3350      0.00        0.00    0.032069     0.019     0.063    72.812    23.779       0b0    20190521T125227875773
   50      -1.9450      0.00        0.00    0.027937     0.000     0.000    69.620    23.779       0b0    20190521T125228834008
   40      -1.5550      0.00        0.00    0.023813     0.000     0.000    65.302    23.779       0b0    20190521T125229794741
   30      -1.1659      0.57        1.25    0.019688     0.000     0.000    59.219    23.748       0b0    20190521T125230754715
   20      -0.7754      0.57        1.25    0.015625     0.000     0.000    49.624    23.811       0b0    20190521T125231712092
   10      -0.3862      0.00        0.00    0.011463     0.031     0.063    33.697    23.779       0b0    20190521T125232672455
    0      -0.0000      0.00        0.00    0.007312     0.000     0.000    -0.000    23.779       0b0    20190521T125233628306
