Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7742      0.61        1.25    0.052300     0.025     0.063    91.286    25.587     0b111    20190613T110059023850
  120      -4.5550      0.00        0.00    0.049244     0.019     0.063    92.499    25.587     0b111    20190613T110059983825
  110      -4.1749      0.37        1.25    0.044000     0.000     0.000    94.884    25.555     0b111    20190613T110100940817
  100      -3.7953      0.50        1.25    0.038756     0.019     0.063    97.926    25.587     0b111    20190613T110101899426
   90      -3.4166      0.57        1.25    0.033544     0.029     0.063   101.856    25.587     0b111    20190613T110102858664
   80      -3.0375      0.00        0.00    0.028313     0.000     0.000   107.285    25.555     0b111    20190613T110103815268
   70      -2.6575      0.00        0.00    0.023069     0.019     0.063   115.199    25.587     0b111    20190613T110104774243
   60      -2.2763      0.00        0.00    0.017813     0.000     0.000   127.789    25.587     0b111    20190613T110105733990
   50      -1.8962      0.00        0.00    0.012625     0.000     0.000   150.198    25.587     0b111    20190613T110106691684
   40      -1.5175      0.00        0.00    0.007381     0.019     0.063   205.588    25.587     0b111    20190613T110107647587
   30      -1.1375      0.00        0.00    0.002188     0.000     0.000   520.000    25.587     0b111    20190613T110108606695
   20      -0.7575      0.00        0.00    0.000000     0.000     0.000     1.000    25.587     0b111    20190613T110109566405
   10      -0.3788      0.00        0.00    0.000000     0.000     0.000     1.000    25.587     0b111    20190613T110110525660
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.587     0b111    20190613T110111483690
