Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7864      0.38        1.25    0.064438     0.000     0.000    74.279    24.604    0b1111    20181030T165340174805
  120      -4.4748      0.50        1.25    0.059775     0.031     0.063    74.860    24.604    0b1111    20181030T165341132973
  110      -4.1013      0.00        0.00    0.054256     0.019     0.063    75.590    24.572    0b1111    20181030T165342089343
  100      -3.7288      0.00        0.00    0.048750     0.000     0.000    76.487    24.604    0b1111    20181030T165343045318
   90      -3.3563      0.00        0.00    0.043256     0.019     0.063    77.590    24.604    0b1111    20181030T165344006221
   80      -2.9838      0.00        0.00    0.037800     0.025     0.063    78.935    24.572    0b1111    20181030T165344962211
   70      -2.6112      0.00        0.00    0.032313     0.000     0.000    80.812    24.635    0b1111    20181030T165345920560
   60      -2.2362      0.00        0.00    0.026756     0.019     0.062    83.579    24.635    0b1111    20181030T165346877133
   50      -1.8638      0.00        0.00    0.021313     0.000     0.000    87.449    24.635    0b1111    20181030T165347834906
   40      -1.4913      0.00        0.00    0.015813     0.000     0.000    94.308    24.635    0b1111    20181030T165348791849
   30      -1.1188      0.00        0.00    0.010369     0.019     0.063   107.896    24.604    0b1111    20181030T165349747623
   20      -0.7450      0.00        0.00    0.004937     0.000     0.000   150.886    24.604    0b1111    20181030T165350703833
   10      -0.3738      0.00        0.00    0.000000     0.000     0.000     1.000    24.635    0b1111    20181030T165351664719
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.635    0b1111    20181030T165352620078
