Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7938      0.00        0.00    0.045187     0.000     0.000   106.086    23.906       0b0    20190529T104522295324
  120      -4.6350      0.00        0.00    0.043537     0.031     0.063   106.460    23.906       0b0    20190529T104523255154
  110      -4.2475      0.00        0.00    0.039500     0.000     0.000   107.532    23.906       0b0    20190529T104524212660
  100      -3.8612      0.00        0.00    0.035500     0.000     0.000   108.768    23.938       0b0    20190529T104525169610
   90      -3.4750      0.00        0.00    0.031438     0.000     0.000   110.537    23.906       0b0    20190529T104526131567
   80      -3.0889      0.37        1.25    0.027437     0.000     0.000   112.579    23.906       0b0    20190529T104527092240
   70      -2.7025      0.00        0.00    0.023438     0.000     0.000   115.307    23.906       0b0    20190529T104528051053
   60      -2.3139      0.37        1.25    0.019394     0.029     0.063   119.310    23.906       0b0    20190529T104529011078
   50      -1.9280      0.61        1.25    0.015388     0.025     0.063   125.297    23.906       0b0    20190529T104529970687
   40      -1.5425      0.00        0.00    0.011375     0.000     0.000   135.604    23.906       0b0    20190529T104530931258
   30      -1.1575      0.00        0.00    0.007419     0.029     0.063   156.024    23.874       0b0    20190529T104531892913
   20      -0.7713      0.00        0.00    0.003444     0.019     0.063   223.956    23.906       0b0    20190529T104532855293
   10      -0.3855      0.61        1.25    0.000000     0.000     0.000     1.000    23.906       0b0    20190529T104533819996
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874       0b0    20190529T104534785209
