Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.066562     0.000     0.000    71.606    27.774     0b111    20190814T140845277208
  120      -4.6613      0.00        0.00    0.065094     0.031     0.063    71.608    27.774     0b111    20190814T140846244151
  110      -4.2713      0.00        0.00    0.059750     0.000     0.000    71.485    27.774     0b111    20190814T140847207253
  100      -3.8828      0.50        1.25    0.054381     0.019     0.063    71.399    27.774     0b111    20190814T140848174378
   90      -3.4950      0.00        0.00    0.049063     0.000     0.000    71.236    27.774     0b111    20190814T140849143195
   80      -3.1062      0.00        0.00    0.043737     0.025     0.062    71.020    27.806     0b111    20190814T140850109846
   70      -2.7171      0.57        1.25    0.038387     0.025     0.062    70.782    27.774     0b111    20190814T140851070182
   60      -2.3263      0.00        0.00    0.033063     0.000     0.000    70.359    27.774     0b111    20190814T140852035649
   50      -1.9375      0.00        0.00    0.027750     0.000     0.000    69.820    27.774     0b111    20190814T140852999670
   40      -1.5488      0.00        0.00    0.022437     0.000     0.000    69.025    27.774     0b111    20190814T140853964422
   30      -1.1600      0.00        0.00    0.017125     0.000     0.000    67.737    27.774     0b111    20190814T140854929865
   20      -0.7715      0.50        1.25    0.011875     0.000     0.000    64.968    27.774     0b111    20190814T140855894236
   10      -0.3838      0.00        0.00    0.006563     0.000     0.000    58.476    27.806     0b111    20190814T140856860745
    0      -0.0000      0.00        0.00    0.001306     0.019     0.062    -0.000    27.806     0b111    20190814T140857825020
