Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.056125     0.000     0.000    85.100    25.143     0b111    20190625T142551792226
  120      -4.5750      0.00        0.00    0.053375     0.000     0.000    85.714    25.111     0b111    20190625T142552752039
  110      -4.1934      0.57        1.25    0.048250     0.000     0.000    86.909    25.143     0b111    20190625T142553711395
  100      -3.8125      0.00        0.00    0.043119     0.019     0.063    88.419    25.143     0b111    20190625T142554674394
   90      -3.4324      0.38        1.25    0.037994     0.019     0.063    90.341    25.143     0b111    20190625T142555637629
   80      -3.0513      0.00        0.00    0.032869     0.019     0.063    92.831    25.143     0b111    20190625T142556600705
   70      -2.6700      0.00        0.00    0.027750     0.000     0.000    96.216    25.143     0b111    20190625T142557564120
   60      -2.2862      0.00        0.00    0.022619     0.019     0.063   101.078    25.174     0b111    20190625T142558526955
   50      -1.9050      0.00        0.00    0.017500     0.000     0.000   108.857    25.143     0b111    20190625T142559491566
   40      -1.5234      0.57        1.25    0.012400     0.031     0.063   122.853    25.174     0b111    20190625T142600457309
   30      -1.1425      0.00        0.00    0.007312     0.000     0.000   156.239    25.143     0b111    20190625T142601418436
   20      -0.7601      0.37        1.25    0.002312     0.000     0.000   328.703    25.143     0b111    20190625T142602383523
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    25.143     0b111    20190625T142603346123
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.174     0b111    20190625T142604310999
