Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7512      0.00        0.00    0.069931     0.019     0.063    67.942    26.062    0b1001    20181008T170702877936
  120      -4.6187      0.00        0.00    0.067625     0.000     0.000    68.299    26.062    0b1001    20181008T170703933034
  110      -4.2325      0.00        0.00    0.061069     0.019     0.063    69.307    26.094    0b1001    20181008T170704985391
  100      -3.8475      0.00        0.00    0.054556     0.019     0.062    70.524    26.094    0b1001    20181008T170706036213
   90      -3.4638      0.00        0.00    0.048000     0.000     0.000    72.161    26.094    0b1001    20181008T170707090085
   80      -3.0787      0.00        0.00    0.041462     0.031     0.063    74.254    26.126    0b1001    20181008T170708140967
   70      -2.6938      0.00        0.00    0.034938     0.000     0.000    77.102    26.126    0b1001    20181008T170709193052
   60      -2.3071      0.57        1.25    0.028375     0.000     0.000    81.308    26.157    0b1001    20181008T170710245176
   50      -1.9225      0.00        0.00    0.021813     0.000     0.000    88.138    26.126    0b1001    20181008T170711297914
   40      -1.5375      0.00        0.00    0.015313     0.000     0.000   100.408    26.157    0b1001    20181008T170712350595
   30      -1.1525      0.00        0.00    0.008788     0.031     0.062   131.152    26.126    0b1001    20181008T170713412704
   20      -0.7675      0.00        0.00    0.002312     0.000     0.000   331.892    26.157    0b1001    20181008T170714470230
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    26.157    0b1001    20181008T170715531934
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.157    0b1001    20181008T170716595855
