Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7669      0.62        1.25    0.054938     0.000     0.000    86.769    24.699     0b111    20190604T131634117968
  120      -4.5288      0.00        0.00    0.051675     0.025     0.063    87.639    24.699     0b111    20190604T131635076601
  110      -4.1511      0.37        1.25    0.046456     0.029     0.063    89.356    24.667     0b111    20190604T131636034581
  100      -3.7738      0.00        0.00    0.041250     0.000     0.000    91.485    24.699     0b111    20190604T131636995284
   90      -3.3963      0.00        0.00    0.036063     0.000     0.000    94.177    24.667     0b111    20190604T131637957933
   80      -3.0188      0.00        0.00    0.030875     0.000     0.000    97.773    24.699     0b111    20190604T131638919004
   70      -2.6412      0.00        0.00    0.025688     0.000     0.000   102.822    24.699     0b111    20190604T131639878395
   60      -2.2612      0.00        0.00    0.020500     0.000     0.000   110.305    24.699     0b111    20190604T131640836980
   50      -1.8837      0.00        0.00    0.015313     0.000     0.000   123.020    24.699     0b111    20190604T131641796517
   40      -1.5062      0.00        0.00    0.010144     0.029     0.063   148.490    24.699     0b111    20190604T131642757256
   30      -1.1294      0.63        1.25    0.005000     0.000     0.000   225.875    24.699     0b111    20190604T131643714550
   20      -0.7512      0.00        0.00    0.000000     0.000     0.000     1.000    24.699     0b111    20190604T131644671664
   10      -0.3740      0.50        1.25    0.000000     0.000     0.000     1.000    24.699     0b111    20190604T131645628390
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.699     0b111    20190604T131646587168
