Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.044463     0.031     0.062   107.731    24.445       0b0    20190626T142914687709
  120      -4.6037      0.00        0.00    0.042500     0.000     0.000   108.324    24.445       0b0    20190626T142915651593
  110      -4.2188      0.00        0.00    0.038500     0.000     0.000   109.578    24.445       0b0    20190626T142916615069
  100      -3.8350      0.00        0.00    0.034450     0.025     0.063   111.321    24.445       0b0    20190626T142917579162
   90      -3.4525      0.00        0.00    0.030437     0.000     0.000   113.429    24.413       0b0    20190626T142918542671
   80      -3.0685      0.50        1.25    0.026438     0.000     0.000   116.066    24.413       0b0    20190626T142919505158
   70      -2.6842      0.61        1.25    0.022425     0.025     0.063   119.699    24.413       0b0    20190626T142920473143
   60      -2.2986      0.38        1.25    0.018375     0.000     0.000   125.095    24.382       0b0    20190626T142921431999
   50      -1.9150      0.00        0.00    0.014331     0.029     0.063   133.624    24.382       0b0    20190626T142922398233
   40      -1.5312      0.00        0.00    0.010313     0.000     0.000   148.485    24.382       0b0    20190626T142923360818
   30      -1.1475      0.00        0.00    0.006313     0.000     0.000   181.782    24.413       0b0    20190626T142924320801
   20      -0.7638      0.00        0.00    0.002325     0.025     0.063   328.495    24.382       0b0    20190626T142925284693
   10      -0.3804      0.57        1.25    0.000000     0.000     0.000     1.000    24.413       0b0    20190626T142926250438
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.382       0b0    20190626T142927214450
