Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.060931     0.019     0.063    78.305    24.762     0b111    20190528T153513600607
  120      -4.5838      0.00        0.00    0.058375     0.000     0.000    78.522    24.794     0b111    20190528T153514559077
  110      -4.2006      0.62        1.25    0.053187     0.000     0.000    78.978    24.794     0b111    20190528T153515516556
  100      -3.8188      0.00        0.00    0.048063     0.000     0.000    79.454    24.794     0b111    20190528T153516473639
   90      -3.4374      0.37        1.25    0.042875     0.000     0.000    80.172    24.794     0b111    20190528T153517432494
   80      -3.0549      0.38        1.25    0.037737     0.025     0.063    80.951    24.794     0b111    20190528T153518391144
   70      -2.6725      0.00        0.00    0.032575     0.025     0.063    82.041    24.794     0b111    20190528T153519349120
   60      -2.2875      0.00        0.00    0.027437     0.000     0.000    83.371    24.794     0b111    20190528T153520312598
   50      -1.9050      0.00        0.00    0.022288     0.031     0.063    85.474    24.794     0b111    20190528T153521272133
   40      -1.5234      0.57        1.25    0.017137     0.025     0.063    88.891    24.794     0b111    20190528T153522242086
   30      -1.1412      0.00        0.00    0.012000     0.000     0.000    95.104    24.794     0b111    20190528T153523202482
   20      -0.7588      0.00        0.00    0.006938     0.000     0.000   109.369    24.794     0b111    20190528T153524170453
   10      -0.3763      0.00        0.00    0.001813     0.000     0.000   207.586    24.794     0b111    20190528T153525130448
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.762     0b111    20190528T153526087725
