Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.065063     0.000     0.000    73.141    30.406    0b1111    20190611T132033727785
  120      -4.6763      0.00        0.00    0.063813     0.000     0.000    73.281    30.438    0b1111    20190611T132034688132
  110      -4.2850      0.00        0.00    0.058075     0.025     0.063    73.784    30.438    0b1111    20190611T132035651996
  100      -3.8950      0.00        0.00    0.052375     0.000     0.000    74.368    30.438    0b1111    20190611T132036612023
   90      -3.5063      0.00        0.00    0.046625     0.000     0.000    75.201    30.438    0b1111    20190611T132037579493
   80      -3.1163      0.00        0.00    0.040938     0.000     0.000    76.122    30.469    0b1111    20190611T132038548482
   70      -2.7262      0.00        0.00    0.035250     0.000     0.000    77.340    30.469    0b1111    20190611T132039517971
   60      -2.3349      0.37        1.25    0.029500     0.000     0.000    79.148    30.438    0b1111    20190611T132040485552
   50      -1.9450      0.00        0.00    0.023813     0.000     0.000    81.680    30.469    0b1111    20190611T132041445785
   40      -1.5550      0.00        0.00    0.018119     0.019     0.062    85.823    30.501    0b1111    20190611T132042406408
   30      -1.1663      0.00        0.00    0.012387     0.025     0.063    94.147    30.438    0b1111    20190611T132043369794
   20      -0.7765      0.50        1.25    0.006750     0.000     0.000   115.037    30.438    0b1111    20190611T132044342165
   10      -0.3875      0.00        0.00    0.001063     0.000     0.000   364.706    30.469    0b1111    20190611T132045311126
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    30.469    0b1111    20190611T132046282221
