Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7938      0.00        0.00    0.063813     0.000     0.000    75.122    24.255    0b1111    20190528T145959153445
  120      -4.5788      0.00        0.00    0.060625     0.000     0.000    75.526    24.255    0b1111    20190528T150000112013
  110      -4.1955      0.61        1.25    0.054938     0.000     0.000    76.369    24.255    0b1111    20190528T150001071250
  100      -3.8137      0.00        0.00    0.049256     0.019     0.063    77.427    24.255    0b1111    20190528T150002030362
   90      -3.4325      0.00        0.00    0.043625     0.000     0.000    78.682    24.255    0b1111    20190528T150002989356
   80      -3.0506      0.62        1.25    0.037994     0.019     0.063    80.293    24.255    0b1111    20190528T150003948705
   70      -2.6687      0.00        0.00    0.032331     0.029     0.063    82.544    24.287    0b1111    20190528T150004907443
   60      -2.2845      0.61        1.25    0.026688     0.000     0.000    85.602    24.287    0b1111    20190528T150005867445
   50      -1.9025      0.00        0.00    0.021031     0.031     0.063    90.461    24.287    0b1111    20190528T150006827917
   40      -1.5209      0.57        1.25    0.015412     0.031     0.063    98.678    24.318    0b1111    20190528T150007785988
   30      -1.1387      0.00        0.00    0.009806     0.019     0.063   116.125    24.255    0b1111    20190528T150008743133
   20      -0.7575      0.00        0.00    0.004231     0.029     0.063   179.025    24.287    0b1111    20190528T150009703367
   10      -0.3752      0.50        1.25    0.000000     0.000     0.000     1.000    24.287    0b1111    20190528T150010663998
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.287    0b1111    20190528T150011630072
