Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.060875     0.000     0.000    78.419    24.033     0b111    20190524T115328363674
  120      -4.4719      0.62        1.25    0.056688     0.000     0.000    78.886    24.033     0b111    20190524T115329323437
  110      -4.0988      0.00        0.00    0.051562     0.000     0.000    79.491    24.033     0b111    20190524T115330283648
  100      -3.7263      0.00        0.00    0.046438     0.000     0.000    80.242    24.033     0b111    20190524T115331241132
   90      -3.3538      0.00        0.00    0.041312     0.000     0.000    81.180    24.033     0b111    20190524T115332200487
   80      -2.9812      0.00        0.00    0.036212     0.031     0.063    82.327    24.065     0b111    20190524T115333167220
   70      -2.6088      0.00        0.00    0.031125     0.000     0.000    83.815    24.033     0b111    20190524T115334136233
   60      -2.2338      0.00        0.00    0.026000     0.000     0.000    85.913    24.033     0b111    20190524T115335107674
   50      -1.8612      0.00        0.00    0.020881     0.019     0.063    89.135    24.065     0b111    20190524T115336076587
   40      -1.4887      0.00        0.00    0.015813     0.000     0.000    94.150    24.001     0b111    20190524T115337044131
   30      -1.1163      0.00        0.00    0.010750     0.000     0.000   103.837    24.065     0b111    20190524T115338016048
   20      -0.7438      0.00        0.00    0.005700     0.025     0.063   130.482    24.065     0b111    20190524T115338981514
   10      -0.3724      0.37        1.25    0.000675     0.025     0.062   551.667    24.065     0b111    20190524T115339943994
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.033     0b111    20190524T115340907107
