Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8100      0.00        0.00    0.066312     0.000     0.000    72.535    24.445     0b111    20191209T180107477518
  120      -4.5713      0.00        0.00    0.063063     0.000     0.000    72.488    24.477     0b111    20191209T180108438488
  110      -4.1889      0.38        1.25    0.057844     0.031     0.062    72.417    24.445     0b111    20191209T180109397854
  100      -3.8088      0.00        0.00    0.052631     0.019     0.063    72.367    24.445     0b111    20191209T180110353551
   90      -3.4287      0.00        0.00    0.047456     0.029     0.063    72.251    24.445     0b111    20191209T180111309784
   80      -3.0475      0.00        0.00    0.042312     0.000     0.000    72.024    24.445     0b111    20191209T180112270643
   70      -2.6675      0.00        0.00    0.037125     0.000     0.000    71.852    24.445     0b111    20191209T180113231259
   60      -2.2838      0.00        0.00    0.031938     0.000     0.000    71.507    24.445     0b111    20191209T180114187491
   50      -1.9025      0.00        0.00    0.026750     0.000     0.000    71.121    24.445     0b111    20191209T180115144895
   40      -1.5218      0.61        1.25    0.021625     0.000     0.000    70.370    24.445     0b111    20191209T180116100728
   30      -1.1412      0.00        0.00    0.016494     0.019     0.063    69.193    24.477     0b111    20191209T180117065817
   20      -0.7605      0.61        1.25    0.011375     0.000     0.000    66.857    24.477     0b111    20191209T180118024797
   10      -0.3800      0.00        0.00    0.006250     0.000     0.000    60.800    24.445     0b111    20191209T180118983078
    0      -0.0000      0.00        0.00    0.001162     0.031     0.063    -0.000    24.445     0b111    20191209T180119947143
