Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7886      0.37        1.25    0.071313     0.000     0.000    67.150    23.494     0b111    20190619T143641986047
  120      -4.7214      0.37        1.25    0.070375     0.000     0.000    67.089    23.526     0b111    20190619T143642951264
  110      -4.3275      0.00        0.00    0.065063     0.000     0.000    66.513    23.526     0b111    20190619T143643918649
  100      -3.9338      0.00        0.00    0.059725     0.031     0.063    65.864    23.526     0b111    20190619T143644883637
   90      -3.5410      0.50        1.25    0.054375     0.000     0.000    65.122    23.526     0b111    20190619T143645847605
   80      -3.1475      0.00        0.00    0.049063     0.000     0.000    64.153    23.526     0b111    20190619T143646813380
   70      -2.7538      0.00        0.00    0.043731     0.029     0.062    62.970    23.557     0b111    20190619T143647778358
   60      -2.3585      0.50        1.25    0.038375     0.000     0.000    61.459    23.557     0b111    20190619T143648742468
   50      -1.9641      0.57        1.25    0.033000     0.000     0.000    59.519    23.557     0b111    20190619T143649704615
   40      -1.5700      0.00        0.00    0.027687     0.000     0.000    56.704    23.557     0b111    20190619T143650674113
   30      -1.1766      0.57        1.25    0.022338     0.031     0.062    52.675    23.526     0b111    20190619T143651639275
   20      -0.7838      0.00        0.00    0.017050     0.025     0.063    45.968    23.557     0b111    20190619T143652602909
   10      -0.3908      0.61        1.25    0.011688     0.000     0.000    33.433    23.526     0b111    20190619T143653568150
    0      -0.0000      0.00        0.00    0.006375     0.000     0.000    -0.000    23.557     0b111    20190619T143654531625
