Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7698      0.50        1.25    0.065813     0.000     0.000    72.475    23.557     0b111    20190416T114823340643
  120      -4.5462      0.00        0.00    0.062750     0.000     0.000    72.450    23.557     0b111    20190416T114824296117
  110      -4.1651      0.37        1.25    0.057619     0.019     0.063    72.288    23.589     0b111    20190416T114825250982
  100      -3.7862      0.00        0.00    0.052444     0.019     0.063    72.196    23.589     0b111    20190416T114826208216
   90      -3.4070      0.61        1.25    0.047312     0.000     0.000    72.011    23.589     0b111    20190416T114827162948
   80      -3.0272      0.50        1.25    0.042187     0.000     0.000    71.757    23.589     0b111    20190416T114828118056
   70      -2.6475      0.00        0.00    0.037044     0.029     0.063    71.470    23.589     0b111    20190416T114829072542
   60      -2.2650      0.00        0.00    0.031875     0.000     0.000    71.059    23.621     0b111    20190416T114830028152
   50      -1.8862      0.00        0.00    0.026750     0.000     0.000    70.514    23.621     0b111    20190416T114830982011
   40      -1.5075      0.00        0.00    0.021625     0.000     0.000    69.711    23.621     0b111    20190416T114831936747
   30      -1.1287      0.00        0.00    0.016538     0.031     0.063    68.254    23.589     0b111    20190416T114832891480
   20      -0.7500      0.00        0.00    0.011438     0.000     0.000    65.574    23.621     0b111    20190416T114833846599
   10      -0.3712      0.00        0.00    0.006331     0.029     0.063    58.638    23.621     0b111    20190416T114834801574
    0      -0.0000      0.00        0.00    0.001250     0.000     0.000    -0.000    23.621     0b111    20190416T114835754683
