Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7779      0.57        1.25    0.043375     0.000     0.000   110.153    24.889       0b0    20190603T171111035797
  120      -4.6600      0.00        0.00    0.042125     0.000     0.000   110.623    24.889       0b0    20190603T171111993768
  110      -4.2700      0.00        0.00    0.038000     0.000     0.000   112.368    24.921       0b0    20190603T171112952760
  100      -3.8818      0.61        1.25    0.033931     0.019     0.062   114.400    24.889       0b0    20190603T171113911996
   90      -3.4939      0.38        1.25    0.029813     0.000     0.000   117.195    24.889       0b0    20190603T171114871622
   80      -3.1062      0.00        0.00    0.025750     0.000     0.000   120.631    24.889       0b0    20190603T171115830333
   70      -2.7175      0.00        0.00    0.021656     0.031     0.063   125.483    24.889       0b0    20190603T171116788949
   60      -2.3263      0.00        0.00    0.017563     0.000     0.000   132.456    24.889       0b0    20190603T171117747627
   50      -1.9375      0.00        0.00    0.013475     0.031     0.063   143.785    24.889       0b0    20190603T171118707041
   40      -1.5488      0.00        0.00    0.009387     0.025     0.063   164.980    24.889       0b0    20190603T171119665410
   30      -1.1609      0.57        1.25    0.005312     0.000     0.000   218.518    24.857       0b0    20190603T171120622097
   20      -0.7724      0.37        1.25    0.001312     0.000     0.000   588.476    24.857       0b0    20190603T171121579593
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.889       0b0    20190603T171122537076
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.889       0b0    20190603T171123496592
