Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.056313     0.000     0.000    84.817    25.713       0b0    20190604T153250044003
  120      -4.6688      0.00        0.00    0.055188     0.000     0.000    84.598    25.713       0b0    20190604T153251002730
  110      -4.2800      0.00        0.00    0.051112     0.025     0.063    83.737    25.713       0b0    20190604T153251959741
  100      -3.8913      0.00        0.00    0.047019     0.029     0.063    82.760    25.682       0b0    20190604T153252917953
   90      -3.5026      0.38        1.25    0.042938     0.000     0.000    81.575    25.713       0b0    20190604T153253879221
   80      -3.1141      0.57        1.25    0.038875     0.000     0.000    80.106    25.713       0b0    20190604T153254843550
   70      -2.7250      0.00        0.00    0.034813     0.000     0.000    78.276    25.713       0b0    20190604T153255805369
   60      -2.3338      0.00        0.00    0.030737     0.025     0.063    75.925    25.713       0b0    20190604T153256765972
   50      -1.9444      0.62        1.25    0.026631     0.019     0.063    73.011    25.682       0b0    20190604T153257725979
   40      -1.5550      0.00        0.00    0.022562     0.000     0.000    68.920    25.713       0b0    20190604T153258685952
   30      -1.1650      0.00        0.00    0.018500     0.000     0.000    62.973    25.682       0b0    20190604T153259644769
   20      -0.7756      0.62        1.25    0.014500     0.000     0.000    53.491    25.682       0b0    20190604T153300603708
   10      -0.3862      0.00        0.00    0.010394     0.029     0.062    37.162    25.682       0b0    20190604T153301565099
    0      -0.0000      0.00        0.00    0.006344     0.031     0.063    -0.000    25.682       0b0    20190604T153302531300
