Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7313      0.00        0.00    0.067687     0.000     0.000    69.898    24.572     0b111    20190524T170131588001
  120      -4.5735      0.50        1.25    0.065500     0.000     0.000    69.824    24.572     0b111    20190524T170132551584
  110      -4.1912      0.00        0.00    0.060250     0.000     0.000    69.564    24.572     0b111    20190524T170133509781
  100      -3.8104      0.57        1.25    0.055000     0.000     0.000    69.280    24.604     0b111    20190524T170134466806
   90      -3.4300      0.00        0.00    0.049806     0.019     0.062    68.867    24.604     0b111    20190524T170135424527
   80      -3.0487      0.00        0.00    0.044562     0.000     0.000    68.415    24.604     0b111    20190524T170136381020
   70      -2.6675      0.00        0.00    0.039312     0.000     0.000    67.854    24.572     0b111    20190524T170137339605
   60      -2.2838      0.00        0.00    0.034063     0.000     0.000    67.046    24.572     0b111    20190524T170138297854
   50      -1.9025      0.00        0.00    0.028813     0.000     0.000    66.030    24.572     0b111    20190524T170139255607
   40      -1.5212      0.00        0.00    0.023562     0.000     0.000    64.562    24.572     0b111    20190524T170140213198
   30      -1.1400      0.00        0.00    0.018350     0.031     0.062    62.125    24.540     0b111    20190524T170141171195
   20      -0.7588      0.00        0.00    0.013131     0.019     0.062    57.782    24.572     0b111    20190524T170142129236
   10      -0.3775      0.00        0.00    0.007919     0.029     0.063    47.672    24.572     0b111    20190524T170143101328
    0      -0.0000      0.00        0.00    0.002675     0.025     0.063    -0.000    24.572     0b111    20190524T170144072806
