Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7621      0.57        1.25    0.070250     0.000     0.000    67.788    24.699    0b1001    20190604T133201937088
  120      -4.5290      0.50        1.25    0.066250     0.000     0.000    68.362    24.699    0b1001    20190604T133202897139
  110      -4.1512      0.00        0.00    0.059825     0.025     0.062    69.390    24.699    0b1001    20190604T133203858415
  100      -3.7738      0.00        0.00    0.053438     0.000     0.000    70.620    24.667    0b1001    20190604T133204817751
   90      -3.3963      0.00        0.00    0.047063     0.000     0.000    72.165    24.699    0b1001    20190604T133205777759
   80      -3.0188      0.00        0.00    0.040625     0.000     0.000    74.308    24.699    0b1001    20190604T133206737843
   70      -2.6412      0.00        0.00    0.034250     0.000     0.000    77.117    24.699    0b1001    20190604T133207697583
   60      -2.2612      0.00        0.00    0.027813     0.000     0.000    81.303    24.731    0b1001    20190604T133208654227
   50      -1.8837      0.00        0.00    0.021438     0.000     0.000    87.872    24.731    0b1001    20190604T133209608704
   40      -1.5062      0.00        0.00    0.015063     0.000     0.000   100.000    24.731    0b1001    20190604T133210567395
   30      -1.1293      0.61        1.25    0.008688     0.000     0.000   129.986    24.731    0b1001    20190604T133211525666
   20      -0.7512      0.00        0.00    0.002369     0.019     0.063   317.150    24.731    0b1001    20190604T133212484778
   10      -0.3741      0.57        1.25    0.000000     0.000     0.000     1.000    24.731    0b1001    20190604T133213442010
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.731    0b1001    20190604T133214399981
