Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.072875     0.000     0.000    65.437    25.650    0b1111    20190613T110752059685
  120      -4.6425      0.00        0.00    0.070938     0.000     0.000    65.445    25.650    0b1111    20190613T110753017969
  110      -4.2537      0.00        0.00    0.065250     0.000     0.000    65.192    25.682    0b1111    20190613T110753975977
  100      -3.8664      0.38        1.25    0.059500     0.000     0.000    64.981    25.682    0b1111    20190613T110754933626
   90      -3.4800      0.00        0.00    0.053812     0.000     0.000    64.669    25.682    0b1111    20190613T110755893857
   80      -3.0925      0.00        0.00    0.048125     0.000     0.000    64.260    25.650    0b1111    20190613T110756850845
   70      -2.7060      0.50        1.25    0.042425     0.025     0.063    63.783    25.682    0b1111    20190613T110757809332
   60      -2.3163      0.00        0.00    0.036687     0.000     0.000    63.135    25.682    0b1111    20190613T110758777453
   50      -1.9294      0.62        1.25    0.031056     0.019     0.063    62.125    25.682    0b1111    20190613T110759740418
   40      -1.5425      0.00        0.00    0.025375     0.000     0.000    60.788    25.682    0b1111    20190613T110800709807
   30      -1.1551      0.37        1.25    0.019750     0.000     0.000    58.487    25.682    0b1111    20190613T110801678228
   20      -0.7687      0.00        0.00    0.014138     0.025     0.062    54.377    25.682    0b1111    20190613T110802634215
   10      -0.3825      0.00        0.00    0.008513     0.025     0.063    44.934    25.713    0b1111    20190613T110803598390
    0      -0.0000      0.00        0.00    0.002931     0.019     0.063    -0.000    25.713    0b1111    20190613T110804555805
